,iso3,year,democracy
8202,KHM,1960,0.273
8203,KHM,1961,0.273
8204,KHM,1962,0.267
8205,KHM,1963,0.264
8206,KHM,1964,0.265
8207,KHM,1965,0.268
8208,KHM,1966,0.267
8209,KHM,1967,0.265
8210,KHM,1968,0.265
8211,KHM,1969,0.265
8212,KHM,1970,0.161
8213,KHM,1971,0.138
8214,KHM,1972,0.148
8215,KHM,1973,0.165
8216,KHM,1974,0.165
8217,KHM,1975,0.067
8218,KHM,1976,0.104
8219,KHM,1977,0.13
8220,KHM,1978,0.13
8221,KHM,1979,0.1
8222,KHM,1980,0.071
8223,KHM,1981,0.104
8224,KHM,1982,0.105
8225,KHM,1983,0.105
8226,KHM,1984,0.105
8227,KHM,1985,0.105
8228,KHM,1986,0.105
8229,KHM,1987,0.105
8230,KHM,1988,0.105
8231,KHM,1989,0.105
8232,KHM,1990,0.139
8233,KHM,1991,0.139
8234,KHM,1992,0.166
8235,KHM,1993,0.323
8236,KHM,1994,0.372
8237,KHM,1995,0.372
8238,KHM,1996,0.372
8239,KHM,1997,0.372
8240,KHM,1998,0.351
8241,KHM,1999,0.329
8242,KHM,2000,0.323
8243,KHM,2001,0.321
8244,KHM,2002,0.322
8245,KHM,2003,0.324
8246,KHM,2004,0.321
8247,KHM,2005,0.315
8248,KHM,2006,0.315
8249,KHM,2007,0.315
8250,KHM,2008,0.314
8251,KHM,2009,0.309
8252,KHM,2010,0.308
8253,KHM,2011,0.308
8254,KHM,2012,0.304
8255,KHM,2013,0.293
8256,KHM,2014,0.292
8257,KHM,2015,0.292
8258,KHM,2016,0.273
8259,KHM,2017,0.232
8260,KHM,2018,0.214
8261,KHM,2019,0.195
8262,KHM,2020,0.195
8263,KHM,2021,0.197
8264,KHM,2022,0.206
8265,IDN,1800,0.019
8266,IDN,1801,0.019
8267,IDN,1802,0.019
8268,IDN,1803,0.019
8269,IDN,1804,0.019
8270,IDN,1805,0.019
8271,IDN,1806,0.019
8272,IDN,1807,0.019
8273,IDN,1808,0.019
8274,IDN,1809,0.019
8275,IDN,1810,0.019
8276,IDN,1811,0.019
8277,IDN,1812,0.019
8278,IDN,1813,0.019
8279,IDN,1814,0.019
8280,IDN,1815,0.019
8281,IDN,1816,0.019
8282,IDN,1817,0.019
8283,IDN,1818,0.019
8284,IDN,1819,0.019
8285,IDN,1820,0.019
8286,IDN,1821,0.019
8287,IDN,1822,0.019
8288,IDN,1823,0.019
8289,IDN,1824,0.019
8290,IDN,1825,0.019
8291,IDN,1826,0.019
8292,IDN,1827,0.019
8293,IDN,1828,0.019
8294,IDN,1829,0.019
8295,IDN,1830,0.019
8296,IDN,1831,0.019
8297,IDN,1832,0.019
8298,IDN,1833,0.019
8299,IDN,1834,0.019
8300,IDN,1835,0.019
8301,IDN,1836,0.019
8302,IDN,1837,0.019
8303,IDN,1838,0.019
8304,IDN,1839,0.019
8305,IDN,1840,0.019
8306,IDN,1841,0.019
8307,IDN,1842,0.019
8308,IDN,1843,0.019
8309,IDN,1844,0.019
8310,IDN,1845,0.019
8311,IDN,1846,0.019
8312,IDN,1847,0.019
8313,IDN,1848,0.019
8314,IDN,1849,0.019
8315,IDN,1850,0.019
8316,IDN,1851,0.019
8317,IDN,1852,0.019
8318,IDN,1853,0.019
8319,IDN,1854,0.019
8320,IDN,1855,0.019
8321,IDN,1856,0.019
8322,IDN,1857,0.019
8323,IDN,1858,0.019
8324,IDN,1859,0.019
8325,IDN,1860,0.019
8326,IDN,1861,0.019
8327,IDN,1862,0.019
8328,IDN,1863,0.019
8329,IDN,1864,0.019
8330,IDN,1865,0.019
8331,IDN,1866,0.019
8332,IDN,1867,0.019
8333,IDN,1868,0.019
8334,IDN,1869,0.019
8335,IDN,1870,0.019
8336,IDN,1871,0.019
8337,IDN,1872,0.019
8338,IDN,1873,0.019
8339,IDN,1874,0.019
8340,IDN,1875,0.019
8341,IDN,1876,0.019
8342,IDN,1877,0.019
8343,IDN,1878,0.019
8344,IDN,1879,0.019
8345,IDN,1880,0.019
8346,IDN,1881,0.019
8347,IDN,1882,0.019
8348,IDN,1883,0.019
8349,IDN,1884,0.019
8350,IDN,1885,0.019
8351,IDN,1886,0.019
8352,IDN,1887,0.019
8353,IDN,1888,0.019
8354,IDN,1889,0.019
8355,IDN,1890,0.019
8356,IDN,1891,0.019
8357,IDN,1892,0.019
8358,IDN,1893,0.019
8359,IDN,1894,0.019
8360,IDN,1895,0.019
8361,IDN,1896,0.019
8362,IDN,1897,0.019
8363,IDN,1898,0.019
8364,IDN,1899,0.019
8365,IDN,1900,0.022
8366,IDN,1901,0.023
8367,IDN,1902,0.023
8368,IDN,1903,0.023
8369,IDN,1904,0.023
8370,IDN,1905,0.023
8371,IDN,1906,0.029
8372,IDN,1907,0.029
8373,IDN,1908,0.036
8374,IDN,1909,0.036
8375,IDN,1910,0.037
8376,IDN,1911,0.037
8377,IDN,1912,0.037
8378,IDN,1913,0.037
8379,IDN,1914,0.037
8380,IDN,1915,0.037
8381,IDN,1916,0.037
8382,IDN,1917,0.037
8383,IDN,1918,0.037
8384,IDN,1919,0.041
8385,IDN,1920,0.041
8386,IDN,1921,0.041
8387,IDN,1922,0.041
8388,IDN,1923,0.041
8389,IDN,1924,0.041
8390,IDN,1925,0.041
8391,IDN,1926,0.041
8392,IDN,1927,0.041
8393,IDN,1928,0.036
8394,IDN,1929,0.036
8395,IDN,1930,0.036
8396,IDN,1931,0.035
8397,IDN,1932,0.035
8398,IDN,1933,0.035
8399,IDN,1934,0.035
8400,IDN,1935,0.035
8401,IDN,1936,0.035
8402,IDN,1937,0.035
8403,IDN,1938,0.035
8404,IDN,1939,0.035
8405,IDN,1940,0.033
8406,IDN,1941,0.033
8407,IDN,1942,0.025
8408,IDN,1943,0.025
8409,IDN,1944,0.025
8410,IDN,1945,0.11
8411,IDN,1946,0.169
8412,IDN,1947,0.169
8413,IDN,1948,0.169
8414,IDN,1949,0.197
8415,IDN,1950,0.223
8416,IDN,1951,0.262
8417,IDN,1952,0.262
8418,IDN,1953,0.262
8419,IDN,1954,0.262
8420,IDN,1955,0.281
8421,IDN,1956,0.607
8422,IDN,1957,0.541
8423,IDN,1958,0.46
8424,IDN,1959,0.419
8425,IDN,1960,0.242
8426,IDN,1961,0.222
8427,IDN,1962,0.222
8428,IDN,1963,0.222
8429,IDN,1964,0.222
8430,IDN,1965,0.215
8431,IDN,1966,0.196
8432,IDN,1967,0.193
8433,IDN,1968,0.194
8434,IDN,1969,0.194
8435,IDN,1970,0.186
8436,IDN,1971,0.207
8437,IDN,1972,0.23
8438,IDN,1973,0.227
8439,IDN,1974,0.221
8440,IDN,1975,0.217
8441,IDN,1976,0.217
8442,IDN,1977,0.198
8443,IDN,1978,0.192
8444,IDN,1979,0.192
8445,IDN,1980,0.191
8446,IDN,1981,0.191
8447,IDN,1982,0.19
8448,IDN,1983,0.19
8449,IDN,1984,0.19
8450,IDN,1985,0.19
8451,IDN,1986,0.19
8452,IDN,1987,0.19
8453,IDN,1988,0.19
8454,IDN,1989,0.19
8455,IDN,1990,0.19
8456,IDN,1991,0.192
8457,IDN,1992,0.191
8458,IDN,1993,0.191
8459,IDN,1994,0.191
8460,IDN,1995,0.191
8461,IDN,1996,0.191
8462,IDN,1997,0.199
8463,IDN,1998,0.285
8464,IDN,1999,0.565
8465,IDN,2000,0.675
8466,IDN,2001,0.675
8467,IDN,2002,0.675
8468,IDN,2003,0.675
8469,IDN,2004,0.689
8470,IDN,2005,0.698
8471,IDN,2006,0.698
8472,IDN,2007,0.7
8473,IDN,2008,0.702
8474,IDN,2009,0.688
8475,IDN,2010,0.683
8476,IDN,2011,0.683
8477,IDN,2012,0.683
8478,IDN,2013,0.677
8479,IDN,2014,0.663
8480,IDN,2015,0.655
8481,IDN,2016,0.651
8482,IDN,2017,0.635
8483,IDN,2018,0.609
8484,IDN,2019,0.609
8485,IDN,2020,0.594
8486,IDN,2021,0.568
8487,IDN,2022,0.574
8488,MOZ,1900,0.03
8489,MOZ,1901,0.03
8490,MOZ,1902,0.03
8491,MOZ,1903,0.03
8492,MOZ,1904,0.03
8493,MOZ,1905,0.03
8494,MOZ,1906,0.03
8495,MOZ,1907,0.03
8496,MOZ,1908,0.03
8497,MOZ,1909,0.03
8498,MOZ,1910,0.03
8499,MOZ,1911,0.03
8500,MOZ,1912,0.03
8501,MOZ,1913,0.03
8502,MOZ,1914,0.03
8503,MOZ,1915,0.03
8504,MOZ,1916,0.03
8505,MOZ,1917,0.03
8506,MOZ,1918,0.03
8507,MOZ,1919,0.03
8508,MOZ,1920,0.03
8509,MOZ,1921,0.03
8510,MOZ,1922,0.03
8511,MOZ,1923,0.03
8512,MOZ,1924,0.03
8513,MOZ,1925,0.03
8514,MOZ,1926,0.029
8515,MOZ,1927,0.029
8516,MOZ,1928,0.029
8517,MOZ,1929,0.029
8518,MOZ,1930,0.029
8519,MOZ,1931,0.029
8520,MOZ,1932,0.029
8521,MOZ,1933,0.029
8522,MOZ,1934,0.029
8523,MOZ,1935,0.029
8524,MOZ,1936,0.029
8525,MOZ,1937,0.029
8526,MOZ,1938,0.029
8527,MOZ,1939,0.029
8528,MOZ,1940,0.029
8529,MOZ,1941,0.029
8530,MOZ,1942,0.029
8531,MOZ,1943,0.029
8532,MOZ,1944,0.029
8533,MOZ,1945,0.028
8534,MOZ,1946,0.028
8535,MOZ,1947,0.028
8536,MOZ,1948,0.028
8537,MOZ,1949,0.028
8538,MOZ,1950,0.028
8539,MOZ,1951,0.028
8540,MOZ,1952,0.028
8541,MOZ,1953,0.028
8542,MOZ,1954,0.028
8543,MOZ,1955,0.028
8544,MOZ,1956,0.028
8545,MOZ,1957,0.028
8546,MOZ,1958,0.028
8547,MOZ,1959,0.028
8548,MOZ,1960,0.028
8549,MOZ,1961,0.028
8550,MOZ,1962,0.029
8551,MOZ,1963,0.029
8552,MOZ,1964,0.029
8553,MOZ,1965,0.029
8554,MOZ,1966,0.029
8555,MOZ,1967,0.029
8556,MOZ,1968,0.029
8557,MOZ,1969,0.029
8558,MOZ,1970,0.029
8559,MOZ,1971,0.029
8560,MOZ,1972,0.029
8561,MOZ,1973,0.035
8562,MOZ,1974,0.035
8563,MOZ,1975,0.025
8564,MOZ,1976,0.081
8565,MOZ,1977,0.081
8566,MOZ,1978,0.081
8567,MOZ,1979,0.081
8568,MOZ,1980,0.081
8569,MOZ,1981,0.081
8570,MOZ,1982,0.081
8571,MOZ,1983,0.081
8572,MOZ,1984,0.081
8573,MOZ,1985,0.081
8574,MOZ,1986,0.081
8575,MOZ,1987,0.081
8576,MOZ,1988,0.081
8577,MOZ,1989,0.081
8578,MOZ,1990,0.123
8579,MOZ,1991,0.161
8580,MOZ,1992,0.184
8581,MOZ,1993,0.222
8582,MOZ,1994,0.247
8583,MOZ,1995,0.48
8584,MOZ,1996,0.478
8585,MOZ,1997,0.476
8586,MOZ,1998,0.478
8587,MOZ,1999,0.469
8588,MOZ,2000,0.427
8589,MOZ,2001,0.427
8590,MOZ,2002,0.427
8591,MOZ,2003,0.43
8592,MOZ,2004,0.433
8593,MOZ,2005,0.481
8594,MOZ,2006,0.481
8595,MOZ,2007,0.482
8596,MOZ,2008,0.479
8597,MOZ,2009,0.468
8598,MOZ,2010,0.434
8599,MOZ,2011,0.435
8600,MOZ,2012,0.435
8601,MOZ,2013,0.446
8602,MOZ,2014,0.437
8603,MOZ,2015,0.448
8604,MOZ,2016,0.433
8605,MOZ,2017,0.407
8606,MOZ,2018,0.397
8607,MOZ,2019,0.396
8608,MOZ,2020,0.364
8609,MOZ,2021,0.357
8610,MOZ,2022,0.362
8611,NPL,1789,0.008
8612,NPL,1790,0.008
8613,NPL,1791,0.008
8614,NPL,1792,0.008
8615,NPL,1793,0.008
8616,NPL,1794,0.008
8617,NPL,1795,0.008
8618,NPL,1796,0.008
8619,NPL,1797,0.008
8620,NPL,1798,0.008
8621,NPL,1799,0.008
8622,NPL,1800,0.008
8623,NPL,1801,0.008
8624,NPL,1802,0.008
8625,NPL,1803,0.008
8626,NPL,1804,0.008
8627,NPL,1805,0.008
8628,NPL,1806,0.008
8629,NPL,1807,0.008
8630,NPL,1808,0.008
8631,NPL,1809,0.008
8632,NPL,1810,0.008
8633,NPL,1811,0.008
8634,NPL,1812,0.008
8635,NPL,1813,0.008
8636,NPL,1814,0.008
8637,NPL,1815,0.008
8638,NPL,1816,0.008
8639,NPL,1817,0.008
8640,NPL,1818,0.008
8641,NPL,1819,0.008
8642,NPL,1820,0.008
8643,NPL,1821,0.008
8644,NPL,1822,0.008
8645,NPL,1823,0.008
8646,NPL,1824,0.008
8647,NPL,1825,0.008
8648,NPL,1826,0.008
8649,NPL,1827,0.008
8650,NPL,1828,0.008
8651,NPL,1829,0.008
8652,NPL,1830,0.008
8653,NPL,1831,0.008
8654,NPL,1832,0.008
8655,NPL,1833,0.008
8656,NPL,1834,0.008
8657,NPL,1835,0.008
8658,NPL,1836,0.008
8659,NPL,1837,0.008
8660,NPL,1838,0.008
8661,NPL,1839,0.008
8662,NPL,1840,0.008
8663,NPL,1841,0.008
8664,NPL,1842,0.008
8665,NPL,1843,0.008
8666,NPL,1844,0.008
8667,NPL,1845,0.008
8668,NPL,1846,0.006
8669,NPL,1847,0.006
8670,NPL,1848,0.006
8671,NPL,1849,0.006
8672,NPL,1850,0.006
8673,NPL,1851,0.006
8674,NPL,1852,0.006
8675,NPL,1853,0.006
8676,NPL,1854,0.006
8677,NPL,1855,0.006
8678,NPL,1856,0.006
8679,NPL,1857,0.006
8680,NPL,1858,0.006
8681,NPL,1859,0.006
8682,NPL,1860,0.006
8683,NPL,1861,0.006
8684,NPL,1862,0.006
8685,NPL,1863,0.006
8686,NPL,1864,0.006
8687,NPL,1865,0.006
8688,NPL,1866,0.006
8689,NPL,1867,0.006
8690,NPL,1868,0.006
8691,NPL,1869,0.006
8692,NPL,1870,0.006
8693,NPL,1871,0.006
8694,NPL,1872,0.006
8695,NPL,1873,0.006
8696,NPL,1874,0.006
8697,NPL,1875,0.006
8698,NPL,1876,0.006
8699,NPL,1877,0.006
8700,NPL,1878,0.006
8701,NPL,1879,0.006
8702,NPL,1880,0.006
8703,NPL,1881,0.006
8704,NPL,1882,0.006
8705,NPL,1883,0.006
8706,NPL,1884,0.006
8707,NPL,1885,0.006
8708,NPL,1886,0.006
8709,NPL,1887,0.006
8710,NPL,1888,0.006
8711,NPL,1889,0.006
8712,NPL,1890,0.006
8713,NPL,1891,0.006
8714,NPL,1892,0.006
8715,NPL,1893,0.006
8716,NPL,1894,0.006
8717,NPL,1895,0.006
8718,NPL,1896,0.006
8719,NPL,1897,0.006
8720,NPL,1898,0.006
8721,NPL,1899,0.006
8722,NPL,1900,0.01
8723,NPL,1901,0.01
8724,NPL,1902,0.01
8725,NPL,1903,0.01
8726,NPL,1904,0.01
8727,NPL,1905,0.01
8728,NPL,1906,0.01
8729,NPL,1907,0.01
8730,NPL,1908,0.01
8731,NPL,1909,0.01
8732,NPL,1910,0.01
8733,NPL,1911,0.01
8734,NPL,1912,0.01
8735,NPL,1913,0.01
8736,NPL,1914,0.01
8737,NPL,1915,0.01
8738,NPL,1916,0.01
8739,NPL,1917,0.01
8740,NPL,1918,0.01
8741,NPL,1919,0.01
8742,NPL,1920,0.01
8743,NPL,1921,0.01
8744,NPL,1922,0.01
8745,NPL,1923,0.01
8746,NPL,1924,0.01
8747,NPL,1925,0.01
8748,NPL,1926,0.01
8749,NPL,1927,0.01
8750,NPL,1928,0.01
8751,NPL,1929,0.01
8752,NPL,1930,0.01
8753,NPL,1931,0.01
8754,NPL,1932,0.011
8755,NPL,1933,0.01
8756,NPL,1934,0.01
8757,NPL,1935,0.01
8758,NPL,1936,0.01
8759,NPL,1937,0.01
8760,NPL,1938,0.01
8761,NPL,1939,0.01
8762,NPL,1940,0.011
8763,NPL,1941,0.011
8764,NPL,1942,0.011
8765,NPL,1943,0.011
8766,NPL,1944,0.011
8767,NPL,1945,0.013
8768,NPL,1946,0.014
8769,NPL,1947,0.015
8770,NPL,1948,0.015
8771,NPL,1949,0.015
8772,NPL,1950,0.028
8773,NPL,1951,0.056
8774,NPL,1952,0.141
8775,NPL,1953,0.141
8776,NPL,1954,0.141
8777,NPL,1955,0.141
8778,NPL,1956,0.141
8779,NPL,1957,0.141
8780,NPL,1958,0.145
8781,NPL,1959,0.21
8782,NPL,1960,0.2
8783,NPL,1961,0.101
8784,NPL,1962,0.093
8785,NPL,1963,0.094
8786,NPL,1964,0.094
8787,NPL,1965,0.094
8788,NPL,1966,0.094
8789,NPL,1967,0.094
8790,NPL,1968,0.094
8791,NPL,1969,0.094
8792,NPL,1970,0.094
8793,NPL,1971,0.094
8794,NPL,1972,0.094
8795,NPL,1973,0.094
8796,NPL,1974,0.094
8797,NPL,1975,0.094
8798,NPL,1976,0.094
8799,NPL,1977,0.094
8800,NPL,1978,0.095
8801,NPL,1979,0.094
8802,NPL,1980,0.098
8803,NPL,1981,0.107
8804,NPL,1982,0.112
8805,NPL,1983,0.112
8806,NPL,1984,0.112
8807,NPL,1985,0.112
8808,NPL,1986,0.113
8809,NPL,1987,0.114
8810,NPL,1988,0.114
8811,NPL,1989,0.114
8812,NPL,1990,0.257
8813,NPL,1991,0.383
8814,NPL,1992,0.405
8815,NPL,1993,0.405
8816,NPL,1994,0.406
8817,NPL,1995,0.407
8818,NPL,1996,0.401
8819,NPL,1997,0.397
8820,NPL,1998,0.396
8821,NPL,1999,0.39
8822,NPL,2000,0.358
8823,NPL,2001,0.353
8824,NPL,2002,0.272
8825,NPL,2003,0.219
8826,NPL,2004,0.219
8827,NPL,2005,0.217
8828,NPL,2006,0.227
8829,NPL,2007,0.275
8830,NPL,2008,0.473
8831,NPL,2009,0.557
8832,NPL,2010,0.549
8833,NPL,2011,0.553
8834,NPL,2012,0.39
8835,NPL,2013,0.279
8836,NPL,2014,0.624
8837,NPL,2015,0.638
8838,NPL,2016,0.664
8839,NPL,2017,0.667
8840,NPL,2018,0.627
8841,NPL,2019,0.595
8842,NPL,2020,0.592
8843,NPL,2021,0.605
8844,NPL,2022,0.646
8845,NIC,1838,
8846,NIC,1839,0.043
8847,NIC,1840,0.065
8848,NIC,1841,0.075
8849,NIC,1842,0.075
8850,NIC,1843,0.075
8851,NIC,1844,0.075
8852,NIC,1845,0.074
8853,NIC,1846,0.075
8854,NIC,1847,0.063
8855,NIC,1848,0.059
8856,NIC,1849,0.071
8857,NIC,1850,0.075
8858,NIC,1851,0.074
8859,NIC,1852,0.075
8860,NIC,1853,0.064
8861,NIC,1854,0.058
8862,NIC,1855,0.052
8863,NIC,1856,0.027
8864,NIC,1857,0.037
8865,NIC,1858,0.099
8866,NIC,1859,0.131
8867,NIC,1860,0.178
8868,NIC,1861,0.178
8869,NIC,1862,0.178
8870,NIC,1863,0.178
8871,NIC,1864,0.178
8872,NIC,1865,0.178
8873,NIC,1866,0.178
8874,NIC,1867,0.178
8875,NIC,1868,0.178
8876,NIC,1869,0.178
8877,NIC,1870,0.178
8878,NIC,1871,0.178
8879,NIC,1872,0.178
8880,NIC,1873,0.178
8881,NIC,1874,0.178
8882,NIC,1875,0.178
8883,NIC,1876,0.178
8884,NIC,1877,0.178
8885,NIC,1878,0.178
8886,NIC,1879,0.164
8887,NIC,1880,0.162
8888,NIC,1881,0.162
8889,NIC,1882,0.162
8890,NIC,1883,0.175
8891,NIC,1884,0.178
8892,NIC,1885,0.178
8893,NIC,1886,0.2
8894,NIC,1887,0.2
8895,NIC,1888,0.22
8896,NIC,1889,0.213
8897,NIC,1890,0.191
8898,NIC,1891,0.206
8899,NIC,1892,0.171
8900,NIC,1893,0.148
8901,NIC,1894,0.115
8902,NIC,1895,0.178
8903,NIC,1896,0.102
8904,NIC,1897,0.102
8905,NIC,1898,0.102
8906,NIC,1899,0.105
8907,NIC,1900,0.108
8908,NIC,1901,0.109
8909,NIC,1902,0.102
8910,NIC,1903,0.102
8911,NIC,1904,0.102
8912,NIC,1905,0.102
8913,NIC,1906,0.103
8914,NIC,1907,0.098
8915,NIC,1908,0.098
8916,NIC,1909,0.098
8917,NIC,1910,0.104
8918,NIC,1911,0.099
8919,NIC,1912,0.099
8920,NIC,1913,0.1
8921,NIC,1914,0.134
8922,NIC,1915,0.162
8923,NIC,1916,0.162
8924,NIC,1917,0.161
8925,NIC,1918,0.161
8926,NIC,1919,0.161
8927,NIC,1920,0.163
8928,NIC,1921,0.164
8929,NIC,1922,0.164
8930,NIC,1923,0.164
8931,NIC,1924,0.168
8932,NIC,1925,0.17
8933,NIC,1926,0.114
8934,NIC,1927,0.102
8935,NIC,1928,0.1
8936,NIC,1929,0.111
8937,NIC,1930,0.108
8938,NIC,1931,0.106
8939,NIC,1932,0.106
8940,NIC,1933,0.096
8941,NIC,1934,0.153
8942,NIC,1935,0.148
8943,NIC,1936,0.145
8944,NIC,1937,0.141
8945,NIC,1938,0.141
8946,NIC,1939,0.141
8947,NIC,1940,0.141
8948,NIC,1941,0.141
8949,NIC,1942,0.141
8950,NIC,1943,0.141
8951,NIC,1944,0.141
8952,NIC,1945,0.141
8953,NIC,1946,0.141
8954,NIC,1947,0.127
8955,NIC,1948,0.137
8956,NIC,1949,0.136
8957,NIC,1950,0.138
8958,NIC,1951,0.14
8959,NIC,1952,0.14
8960,NIC,1953,0.14
8961,NIC,1954,0.14
8962,NIC,1955,0.14
8963,NIC,1956,0.171
8964,NIC,1957,0.171
8965,NIC,1958,0.171
8966,NIC,1959,0.168
8967,NIC,1960,0.171
8968,NIC,1961,0.172
8969,NIC,1962,0.173
8970,NIC,1963,0.174
8971,NIC,1964,0.174
8972,NIC,1965,0.174
8973,NIC,1966,0.173
8974,NIC,1967,0.174
8975,NIC,1968,0.174
8976,NIC,1969,0.174
8977,NIC,1970,0.174
8978,NIC,1971,0.174
8979,NIC,1972,0.16
8980,NIC,1973,0.171
8981,NIC,1974,0.172
8982,NIC,1975,0.174
8983,NIC,1976,0.174
8984,NIC,1977,0.171
8985,NIC,1978,0.171
8986,NIC,1979,0.147
8987,NIC,1980,0.181
8988,NIC,1981,0.185
8989,NIC,1982,0.168
8990,NIC,1983,0.177
8991,NIC,1984,0.199
8992,NIC,1985,0.251
8993,NIC,1986,0.371
8994,NIC,1987,0.369
8995,NIC,1988,0.388
8996,NIC,1989,0.407
8997,NIC,1990,0.637
8998,NIC,1991,0.692
8999,NIC,1992,0.694
9000,NIC,1993,0.694
9001,NIC,1994,0.695
9002,NIC,1995,0.692
9003,NIC,1996,0.682
9004,NIC,1997,0.637
9005,NIC,1998,0.637
9006,NIC,1999,0.598
9007,NIC,2000,0.594
9008,NIC,2001,0.596
9009,NIC,2002,0.61
9010,NIC,2003,0.603
9011,NIC,2004,0.603
9012,NIC,2005,0.603
9013,NIC,2006,0.569
9014,NIC,2007,0.463
9015,NIC,2008,0.446
9016,NIC,2009,0.444
9017,NIC,2010,0.437
9018,NIC,2011,0.428
9019,NIC,2012,0.37
9020,NIC,2013,0.321
9021,NIC,2014,0.319
9022,NIC,2015,0.32
9023,NIC,2016,0.308
9024,NIC,2017,0.284
9025,NIC,2018,0.231
9026,NIC,2019,0.221
9027,NIC,2020,0.226
9028,NIC,2021,0.201
9029,NIC,2022,0.177
9030,NER,1922,0.016
9031,NER,1923,0.016
9032,NER,1924,0.016
9033,NER,1925,0.016
9034,NER,1926,0.016
9035,NER,1927,0.016
9036,NER,1928,0.016
9037,NER,1929,0.016
9038,NER,1930,0.016
9039,NER,1931,0.016
9040,NER,1932,0.016
9041,NER,1933,0.016
9042,NER,1934,0.016
9043,NER,1935,0.016
9044,NER,1936,0.016
9045,NER,1937,0.016
9046,NER,1938,0.016
9047,NER,1939,0.016
9048,NER,1940,0.017
9049,NER,1941,0.017
9050,NER,1942,0.017
9051,NER,1943,0.017
9052,NER,1944,0.017
9053,NER,1945,0.019
9054,NER,1946,0.029
9055,NER,1947,0.057
9056,NER,1948,0.031
9057,NER,1949,0.031
9058,NER,1950,0.032
9059,NER,1951,0.032
9060,NER,1952,0.038
9061,NER,1953,0.038
9062,NER,1954,0.04
9063,NER,1955,0.04
9064,NER,1956,0.04
9065,NER,1957,0.115
9066,NER,1958,0.116
9067,NER,1959,0.135
9068,NER,1960,0.143
9069,NER,1961,0.201
9070,NER,1962,0.198
9071,NER,1963,0.198
9072,NER,1964,0.2
9073,NER,1965,0.196
9074,NER,1966,0.185
9075,NER,1967,0.185
9076,NER,1968,0.185
9077,NER,1969,0.185
9078,NER,1970,0.187
9079,NER,1971,0.189
9080,NER,1972,0.189
9081,NER,1973,0.189
9082,NER,1974,0.117
9083,NER,1975,0.091
9084,NER,1976,0.091
9085,NER,1977,0.091
9086,NER,1978,0.091
9087,NER,1979,0.09
9088,NER,1980,0.092
9089,NER,1981,0.092
9090,NER,1982,0.092
9091,NER,1983,0.092
9092,NER,1984,0.092
9093,NER,1985,0.092
9094,NER,1986,0.092
9095,NER,1987,0.095
9096,NER,1988,0.112
9097,NER,1989,0.154
9098,NER,1990,0.354
9099,NER,1991,0.396
9100,NER,1992,0.342
9101,NER,1993,0.541
9102,NER,1994,0.554
9103,NER,1995,0.548
9104,NER,1996,0.295
9105,NER,1997,0.392
9106,NER,1998,0.392
9107,NER,1999,0.259
9108,NER,2000,0.544
9109,NER,2001,0.543
9110,NER,2002,0.543
9111,NER,2003,0.543
9112,NER,2004,0.547
9113,NER,2005,0.576
9114,NER,2006,0.578
9115,NER,2007,0.578
9116,NER,2008,0.573
9117,NER,2009,0.424
9118,NER,2010,0.267
9119,NER,2011,0.547
9120,NER,2012,0.629
9121,NER,2013,0.637
9122,NER,2014,0.635
9123,NER,2015,0.628
9124,NER,2016,0.586
9125,NER,2017,0.555
9126,NER,2018,0.536
9127,NER,2019,0.534
9128,NER,2020,0.55
9129,NER,2021,0.528
9130,NER,2022,0.511
9131,ZMB,1911,0.039
9132,ZMB,1912,0.039
9133,ZMB,1913,0.039
9134,ZMB,1914,0.039
9135,ZMB,1915,0.039
9136,ZMB,1916,0.039
9137,ZMB,1917,0.039
9138,ZMB,1918,0.039
9139,ZMB,1919,0.039
9140,ZMB,1920,0.039
9141,ZMB,1921,0.039
9142,ZMB,1922,0.039
9143,ZMB,1923,0.043
9144,ZMB,1924,0.044
9145,ZMB,1925,0.043
9146,ZMB,1926,0.068
9147,ZMB,1927,0.068
9148,ZMB,1928,0.068
9149,ZMB,1929,0.069
9150,ZMB,1930,0.072
9151,ZMB,1931,0.072
9152,ZMB,1932,0.072
9153,ZMB,1933,0.072
9154,ZMB,1934,0.072
9155,ZMB,1935,0.07
9156,ZMB,1936,0.07
9157,ZMB,1937,0.07
9158,ZMB,1938,0.068
9159,ZMB,1939,0.069
9160,ZMB,1940,0.069
9161,ZMB,1941,0.077
9162,ZMB,1942,0.075
9163,ZMB,1943,0.075
9164,ZMB,1944,0.071
9165,ZMB,1945,0.071
9166,ZMB,1946,0.071
9167,ZMB,1947,0.074
9168,ZMB,1948,0.09
9169,ZMB,1949,0.098
9170,ZMB,1950,0.097
9171,ZMB,1951,0.102
9172,ZMB,1952,0.102
9173,ZMB,1953,0.103
9174,ZMB,1954,0.106
9175,ZMB,1955,0.107
9176,ZMB,1956,0.107
9177,ZMB,1957,0.107
9178,ZMB,1958,0.108
9179,ZMB,1959,0.11
9180,ZMB,1960,0.117
9181,ZMB,1961,0.117
9182,ZMB,1962,0.122
9183,ZMB,1963,0.137
9184,ZMB,1964,0.202
9185,ZMB,1965,0.3
9186,ZMB,1966,0.301
9187,ZMB,1967,0.301
9188,ZMB,1968,0.3
9189,ZMB,1969,0.281
9190,ZMB,1970,0.276
9191,ZMB,1971,0.255
9192,ZMB,1972,0.25
9193,ZMB,1973,0.206
9194,ZMB,1974,0.192
