,iso3,year,army
28,YEM,2018,20000.0
29,YEM,2019,40000.0
30,YEM,2020,40000.0
31,YEM,2021,40000.0
0,ZAF,1990,85000.0
1,ZAF,1991,80000.0
2,ZAF,1992,75000.0
3,ZAF,1993,75000.0
4,ZAF,1994,75000.0
5,ZAF,1995,276900.0
6,ZAF,1996,277900.0
7,ZAF,1997,217440.0
8,ZAF,1998,211700.0
9,ZAF,1999,78150.0
10,ZAF,2000,71600.0
11,ZAF,2001,67000.0
12,ZAF,2002,60000.0
13,ZAF,2003,55700.0
14,ZAF,2004,55000.0
15,ZAF,2005,56000.0
16,ZAF,2006,103000.0
17,ZAF,2007,62000.0
18,ZAF,2008,62000.0
19,ZAF,2009,77153.0
20,ZAF,2010,77153.0
21,ZAF,2011,77582.0
22,ZAF,2012,62100.0
23,ZAF,2013,77150.0
24,ZAF,2014,82250.0
25,ZAF,2015,82150.0
26,ZAF,2016,81400.0
27,ZAF,2017,80000.0
28,ZAF,2018,89650.0
29,ZAF,2019,90000.0
30,ZAF,2020,89000.0
31,ZAF,2021,89000.0
0,ZMB,1990,16000.0
1,ZMB,1991,16000.0
2,ZMB,1992,16000.0
3,ZMB,1993,16000.0
4,ZMB,1994,16000.0
5,ZMB,1995,23000.0
6,ZMB,1996,23000.0
7,ZMB,1997,23000.0
8,ZMB,1998,23000.0
9,ZMB,1999,23000.0
10,ZMB,2000,23000.0
11,ZMB,2001,23000.0
12,ZMB,2002,23000.0
13,ZMB,2003,19500.0
14,ZMB,2004,16000.0
15,ZMB,2005,16000.0
16,ZMB,2006,16000.0
17,ZMB,2007,16000.0
18,ZMB,2008,16000.0
19,ZMB,2009,16500.0
20,ZMB,2010,16500.0
21,ZMB,2011,16500.0
22,ZMB,2012,16500.0
23,ZMB,2013,16500.0
24,ZMB,2014,16500.0
25,ZMB,2015,16500.0
26,ZMB,2016,16500.0
27,ZMB,2017,16000.0
28,ZMB,2018,16100.0
29,ZMB,2019,16000.0
30,ZMB,2020,16000.0
31,ZMB,2021,16000.0
0,ZWE,1990,45000.0
1,ZWE,1991,45000.0
2,ZWE,1992,48000.0
3,ZWE,1993,48000.0
4,ZWE,1994,43000.0
5,ZWE,1995,67800.0
6,ZWE,1996,64800.0
7,ZWE,1997,60800.0
8,ZWE,1998,60800.0
9,ZWE,1999,60800.0
10,ZWE,2000,61800.0
11,ZWE,2001,60800.0
12,ZWE,2002,57800.0
13,ZWE,2003,50800.0
14,ZWE,2004,50000.0
15,ZWE,2005,51000.0
16,ZWE,2006,51000.0
17,ZWE,2007,51000.0
18,ZWE,2008,51000.0
19,ZWE,2009,50800.0
20,ZWE,2010,50800.0
21,ZWE,2011,50800.0
22,ZWE,2012,50800.0
23,ZWE,2013,50800.0
24,ZWE,2014,50800.0
25,ZWE,2015,50800.0
26,ZWE,2016,50800.0
27,ZWE,2017,51000.0
28,ZWE,2018,51000.0
29,ZWE,2019,51000.0
30,ZWE,2020,51000.0
31,ZWE,2021,51000.0
