,iso3,year,gdppc,population
15454,PER,1991,4812.0,22061
15455,PER,1992,4698.0,22528
15456,PER,1993,4857.0,23000
15457,PER,1994,5361.0,23462
15458,PER,1995,5668.0,23902
15459,PER,1996,5740.0,24326
15460,PER,1997,6028.0,24732
15461,PER,1998,5927.0,25120
15462,PER,1999,5945.0,25486
15463,PER,2000,6038.0,25839
15464,PER,2001,6010.0,26185
15465,PER,2002,6274.0,26523
15466,PER,2003,6472.0,26853
15467,PER,2004,6731.0,27174
15468,PER,2005,7091.0,27487
15469,PER,2006,7561.0,27794
15470,PER,2007,8138.0,28095
15471,PER,2008,8813.0,28394
15472,PER,2009,8836.0,28694
15473,PER,2010,9508.0,28995
15474,PER,2011,10044.0,29296
15475,PER,2012,10533.0,29597
15476,PER,2013,11034.0,29898
15477,PER,2014,11186.0,30197
15478,PER,2015,11445.0,30494
15479,PER,2016,11776.0,30791
15480,PER,2017,11953.0,31087
15481,PER,2018,12310.0,31382
15482,PHL,1820,931.0,2176
15483,PHL,1850,,3612
15484,PHL,1870,995.0,5063
15485,PHL,1890,,6476
15486,PHL,1900,,7324
15487,PHL,1901,,7465
15488,PHL,1902,1073.0,7609
15489,PHL,1903,1282.0,7755
15490,PHL,1904,1082.0,7904
15491,PHL,1905,1130.0,8056
15492,PHL,1906,1151.0,8211
15493,PHL,1907,1191.0,8369
15494,PHL,1908,1235.0,8530
15495,PHL,1909,1235.0,8694
15496,PHL,1910,1393.0,8861
15497,PHL,1911,1455.0,9032
15498,PHL,1912,1452.0,9206
15499,PHL,1913,1575.0,9384
15500,PHL,1914,1517.0,9565
15501,PHL,1915,1395.0,9749
15502,PHL,1916,1599.0,9937
15503,PHL,1917,1830.0,10128
15504,PHL,1918,2050.0,10323
15505,PHL,1919,1932.0,10522
15506,PHL,1920,2055.0,10725
15507,PHL,1921,1969.0,10932
15508,PHL,1922,2163.0,11143
15509,PHL,1923,1992.0,11358
15510,PHL,1924,2133.0,11577
15511,PHL,1925,2109.0,11800
15512,PHL,1926,2174.0,12026
15513,PHL,1927,2177.0,12305
15514,PHL,1928,2219.0,12543
15515,PHL,1929,2252.0,12890
15516,PHL,1930,2203.0,13194
15517,PHL,1931,2168.0,13507
15518,PHL,1932,2212.0,13829
15519,PHL,1933,2181.0,14158
15520,PHL,1934,2149.0,14497
15521,PHL,1935,1956.0,14843
15522,PHL,1936,2174.0,15199
15523,PHL,1937,2276.0,15563
15524,PHL,1938,2295.0,15934
15525,PHL,1939,2404.0,16275
15526,PHL,1940,2402.0,16585
15527,PHL,1941,,16902
15528,PHL,1942,,17169
15529,PHL,1943,,17552
15530,PHL,1944,,17887
15531,PHL,1945,,18228
15532,PHL,1946,1030.0,18775
15533,PHL,1947,1395.0,19338
15534,PHL,1948,1583.0,19918
15535,PHL,1949,1634.0,20516
15536,PHL,1950,1706.0,21131
15537,PHL,1951,1835.0,21775
15538,PHL,1952,1890.0,22439
15539,PHL,1953,1999.0,23122
15540,PHL,1954,2085.0,23827
15541,PHL,1955,2165.0,24553
15542,PHL,1956,2248.0,25301
15543,PHL,1957,2299.0,26072
15544,PHL,1958,2308.0,26867
15545,PHL,1959,2393.0,27685
15546,PHL,1960,2353.0,28529
15547,PHL,1961,2410.0,29410
15548,PHL,1962,2450.0,30325
15549,PHL,1963,2542.0,31273
15550,PHL,1964,2550.0,32254
15551,PHL,1965,2603.0,33268
15552,PHL,1966,2636.0,34304
15553,PHL,1967,2694.0,35357
15554,PHL,1968,2745.0,36424
15555,PHL,1969,2789.0,37507
15556,PHL,1970,2812.0,38604
15557,PHL,1971,2882.0,39718
15558,PHL,1972,2954.0,40850
15559,PHL,1973,3131.0,41998
15560,PHL,1974,3154.0,43162
15561,PHL,1975,3241.0,44337
15562,PHL,1976,3430.0,45574
15563,PHL,1977,3524.0,46851
15564,PHL,1978,3606.0,48172
15565,PHL,1979,3703.0,49537
15566,PHL,1980,3787.0,50940
15567,PHL,1981,3819.0,52228
15568,PHL,1982,3859.0,53557
15569,PHL,1983,3837.0,54885
15570,PHL,1984,3469.0,56258
15571,PHL,1985,3135.0,57706
15572,PHL,1986,3161.0,59186
15573,PHL,1987,3218.0,60648
15574,PHL,1988,3355.0,62081
15575,PHL,1989,3481.0,63555
15576,PHL,1990,3502.0,65088
15577,PHL,1991,3433.0,66553
15578,PHL,1992,3399.0,67933
15579,PHL,1993,3427.0,69347
15580,PHL,1994,3529.0,70853
15581,PHL,1995,3638.0,72489
15582,PHL,1996,3791.0,74209
15583,PHL,1997,3928.0,75903
15584,PHL,1998,3853.0,77546
15585,PHL,1999,3917.0,79208
15586,PHL,2000,4034.0,80937
15587,PHL,2001,4090.0,82766
15588,PHL,2002,4181.0,84558
15589,PHL,2003,4333.0,86320
15590,PHL,2004,4563.0,88140
15591,PHL,2005,4721.0,89949
15592,PHL,2006,4909.0,91740
15593,PHL,2007,5173.0,93533
15594,PHL,2008,5329.0,95302
15595,PHL,2009,5338.0,96959
15596,PHL,2010,5694.0,98601
15597,PHL,2011,5851.0,100233
15598,PHL,2012,6144.0,101833
15599,PHL,2013,6472.0,103496
15600,PHL,2014,6763.0,105208
15601,PHL,2015,7047.0,106923
15602,PHL,2016,7410.0,108645
15603,PHL,2017,7781.0,110372
15604,PHL,2018,8139.0,112106
15605,POL,1,,450
15606,POL,1000,,1200
15607,POL,1400,956.0,0
15608,POL,1409,894.0,0
15609,POL,1410,896.0,0
15610,POL,1411,897.0,0
15611,POL,1412,899.0,0
15612,POL,1413,899.0,0
15613,POL,1414,902.0,0
15614,POL,1415,928.0,0
15615,POL,1416,939.0,0
15616,POL,1417,948.0,0
15617,POL,1418,960.0,0
15618,POL,1419,969.0,0
15619,POL,1420,980.0,0
15620,POL,1421,988.0,0
15621,POL,1422,998.0,0
15622,POL,1423,1007.0,0
15623,POL,1424,1020.0,0
15624,POL,1425,1030.0,0
15625,POL,1426,1019.0,0
15626,POL,1427,1020.0,0
15627,POL,1428,1022.0,0
15628,POL,1429,1020.0,0
15629,POL,1430,1019.0,0
15630,POL,1431,1017.0,0
15631,POL,1432,1014.0,0
15632,POL,1433,1009.0,0
15633,POL,1434,1006.0,0
15634,POL,1435,996.0,0
15635,POL,1436,990.0,0
15636,POL,1437,980.0,0
15637,POL,1438,969.0,0
15638,POL,1439,958.0,0
15639,POL,1440,948.0,0
15640,POL,1441,940.0,0
15641,POL,1442,931.0,0
15642,POL,1443,925.0,0
15643,POL,1444,920.0,0
15644,POL,1445,913.0,0
15645,POL,1446,909.0,0
15646,POL,1447,905.0,0
15647,POL,1448,904.0,0
15648,POL,1449,905.0,0
15649,POL,1450,905.0,0
15650,POL,1451,907.0,0
15651,POL,1452,907.0,0
15652,POL,1453,909.0,0
15653,POL,1454,910.0,0
15654,POL,1455,910.0,0
15655,POL,1456,901.0,0
15656,POL,1457,889.0,0
15657,POL,1458,878.0,0
15658,POL,1459,869.0,0
15659,POL,1460,858.0,0
15660,POL,1461,846.0,0
15661,POL,1462,835.0,0
15662,POL,1463,822.0,0
15663,POL,1464,811.0,0
15664,POL,1465,800.0,0
15665,POL,1466,789.0,0
15666,POL,1467,789.0,0
15667,POL,1468,791.0,0
15668,POL,1469,791.0,0
15669,POL,1470,791.0,0
15670,POL,1471,789.0,0
15671,POL,1472,792.0,0
15672,POL,1473,802.0,0
15673,POL,1474,810.0,0
15674,POL,1475,818.0,0
15675,POL,1476,826.0,0
15676,POL,1477,837.0,0
15677,POL,1478,845.0,0
15678,POL,1479,850.0,0
15679,POL,1480,856.0,0
15680,POL,1481,866.0,0
15681,POL,1482,885.0,0
15682,POL,1483,878.0,0
15683,POL,1484,869.0,0
15684,POL,1485,861.0,0
15685,POL,1486,850.0,0
15686,POL,1487,845.0,0
15687,POL,1488,845.0,0
15688,POL,1489,842.0,0
15689,POL,1490,845.0,0
15690,POL,1491,846.0,0
15691,POL,1492,850.0,0
15692,POL,1493,846.0,0
15693,POL,1494,866.0,0
15694,POL,1495,885.0,0
15695,POL,1496,897.0,0
15696,POL,1497,918.0,0
15697,POL,1498,931.0,0
15698,POL,1499,932.0,0
15699,POL,1500,944.0,4000
15700,POL,1501,952.0,0
15701,POL,1502,960.0,0
15702,POL,1503,948.0,0
15703,POL,1504,929.0,0
15704,POL,1505,931.0,0
15705,POL,1506,932.0,0
15706,POL,1507,936.0,0
15707,POL,1508,937.0,0
15708,POL,1509,942.0,0
15709,POL,1510,948.0,0
15710,POL,1511,952.0,0
15711,POL,1512,952.0,0
15712,POL,1513,953.0,0
15713,POL,1514,971.0,0
15714,POL,1515,972.0,0
15715,POL,1516,974.0,0
15716,POL,1517,976.0,0
15717,POL,1518,976.0,0
15718,POL,1519,976.0,0
15719,POL,1520,983.0,0
15720,POL,1521,982.0,0
15721,POL,1522,982.0,0
15722,POL,1523,980.0,0
15723,POL,1524,979.0,0
15724,POL,1525,976.0,0
15725,POL,1526,969.0,0
15726,POL,1527,968.0,0
15727,POL,1528,969.0,0
15728,POL,1529,969.0,0
15729,POL,1530,961.0,0
15730,POL,1531,956.0,0
15731,POL,1532,948.0,0
15732,POL,1533,945.0,0
15733,POL,1534,942.0,0
15734,POL,1535,939.0,0
15735,POL,1536,950.0,0
15736,POL,1537,963.0,0
15737,POL,1538,969.0,0
15738,POL,1539,971.0,0
15739,POL,1540,982.0,0
15740,POL,1541,995.0,0
15741,POL,1542,1007.0,0
15742,POL,1543,1027.0,0
15743,POL,1544,1041.0,0
15744,POL,1545,1054.0,0
15745,POL,1546,1063.0,0
15746,POL,1547,1057.0,0
15747,POL,1548,1049.0,0
15748,POL,1549,1049.0,0
15749,POL,1550,1041.0,0
15750,POL,1551,1038.0,0
15751,POL,1552,1042.0,0
15752,POL,1553,1044.0,0
15753,POL,1554,1047.0,0
15754,POL,1555,1052.0,0
15755,POL,1556,1060.0,0
15756,POL,1557,1078.0,0
15757,POL,1558,1103.0,0
15758,POL,1559,1125.0,0
15759,POL,1560,1146.0,0
15760,POL,1561,1162.0,0
15761,POL,1562,1170.0,0
15762,POL,1563,1172.0,0
15763,POL,1564,1175.0,0
15764,POL,1565,1176.0,0
15765,POL,1566,1170.0,0
15766,POL,1567,1168.0,0
15767,POL,1568,1170.0,0
15768,POL,1569,1175.0,0
15769,POL,1570,1181.0,0
15770,POL,1571,1180.0,0
15771,POL,1572,1191.0,0
15772,POL,1573,1205.0,0
15773,POL,1574,1215.0,0
15774,POL,1575,1234.0,0
15775,POL,1576,1253.0,0
15776,POL,1577,1274.0,0
15777,POL,1578,1291.0,0
15778,POL,1579,1290.0,0
15779,POL,1580,1286.0,0
15780,POL,1581,1283.0,0
15781,POL,1582,1280.0,0
15782,POL,1583,1274.0,0
15783,POL,1584,1266.0,0
15784,POL,1585,1261.0,0
15785,POL,1586,1242.0,0
15786,POL,1587,1224.0,0
15787,POL,1588,1223.0,0
15788,POL,1589,1200.0,0
15789,POL,1590,1186.0,0
15790,POL,1591,1160.0,0
15791,POL,1592,1143.0,0
15792,POL,1593,1127.0,0
15793,POL,1594,1113.0,0
15794,POL,1595,1101.0,0
15795,POL,1596,1078.0,0
15796,POL,1597,1070.0,0
15797,POL,1598,1058.0,0
15798,POL,1599,1038.0,0
15799,POL,1600,1038.0,5000
15800,POL,1601,1027.0,0
15801,POL,1602,1020.0,0
15802,POL,1603,1012.0,0
15803,POL,1604,1007.0,0
15804,POL,1605,1004.0,0
15805,POL,1606,996.0,0
15806,POL,1607,999.0,0
15807,POL,1608,998.0,0
15808,POL,1609,996.0,0
15809,POL,1610,995.0,0
15810,POL,1611,990.0,0
15811,POL,1612,987.0,0
15812,POL,1613,980.0,0
15813,POL,1614,976.0,0
15814,POL,1615,960.0,0
15815,POL,1616,940.0,0
15816,POL,1617,923.0,0
15817,POL,1618,912.0,0
15818,POL,1619,889.0,0
15819,POL,1620,872.0,0
15820,POL,1621,853.0,0
15821,POL,1622,834.0,0
15822,POL,1623,827.0,0
15823,POL,1624,826.0,0
15824,POL,1625,824.0,0
15825,POL,1626,832.0,0
15826,POL,1627,835.0,0
15827,POL,1628,848.0,0
15828,POL,1629,859.0,0
15829,POL,1630,872.0,0
15830,POL,1631,883.0,0
15831,POL,1632,893.0,0
15832,POL,1633,905.0,0
15833,POL,1634,912.0,0
15834,POL,1635,921.0,0
15835,POL,1636,925.0,0
15836,POL,1637,928.0,0
15837,POL,1638,931.0,0
15838,POL,1639,934.0,0
15839,POL,1640,929.0,0
15840,POL,1641,921.0,0
15841,POL,1642,921.0,0
15842,POL,1643,917.0,0
15843,POL,1644,913.0,0
15844,POL,1645,901.0,0
15845,POL,1646,897.0,0
15846,POL,1647,897.0,0
15847,POL,1648,896.0,0
15848,POL,1649,901.0,0
15849,POL,1650,901.0,0
15850,POL,1651,909.0,0
15851,POL,1652,917.0,0
15852,POL,1653,920.0,0
15853,POL,1654,928.0,0
15854,POL,1655,934.0,0
15855,POL,1656,947.0,0
15856,POL,1657,947.0,0
15857,POL,1658,942.0,0
15858,POL,1659,934.0,0
15859,POL,1660,923.0,0
15860,POL,1661,912.0,0
15861,POL,1662,901.0,0
15862,POL,1663,891.0,0
15863,POL,1664,880.0,0
15864,POL,1665,866.0,0
15865,POL,1666,845.0,0
15866,POL,1667,827.0,0
15867,POL,1668,811.0,0
15868,POL,1669,805.0,0
15869,POL,1670,800.0,0
15870,POL,1671,792.0,0
15871,POL,1672,784.0,0
15872,POL,1673,800.0,0
15873,POL,1674,810.0,0
15874,POL,1675,824.0,0
15875,POL,1676,848.0,0
15876,POL,1677,880.0,0
15877,POL,1678,910.0,0
15878,POL,1679,952.0,0
15879,POL,1680,988.0,0
15880,POL,1681,1011.0,0
15881,POL,1682,1031.0,0
15882,POL,1683,1044.0,0
15883,POL,1684,1041.0,0
15884,POL,1685,1047.0,0
15885,POL,1686,1055.0,0
15886,POL,1687,1060.0,0
15887,POL,1688,1057.0,0
15888,POL,1689,1052.0,0
15889,POL,1690,1028.0,0
15890,POL,1691,1007.0,0
15891,POL,1692,999.0,0
15892,POL,1693,993.0,0
15893,POL,1694,995.0,0
15894,POL,1695,998.0,0
15895,POL,1696,995.0,0
15896,POL,1697,985.0,0
15897,POL,1698,977.0,0
15898,POL,1699,980.0,0
15899,POL,1700,985.0,6000
15900,POL,1701,991.0,0
15901,POL,1702,998.0,0
15902,POL,1703,991.0,0
15903,POL,1704,982.0,0
15904,POL,1705,983.0,0
15905,POL,1706,990.0,0
15906,POL,1707,987.0,0
15907,POL,1708,982.0,0
15908,POL,1709,974.0,0
15909,POL,1710,953.0,0
15910,POL,1711,929.0,0
15911,POL,1712,910.0,0
15912,POL,1713,896.0,0
15913,POL,1714,912.0,0
15914,POL,1715,928.0,0
15915,POL,1716,937.0,0
15916,POL,1717,948.0,0
15917,POL,1718,953.0,0
15918,POL,1719,964.0,0
15919,POL,1720,971.0,0
15920,POL,1721,980.0,0
15921,POL,1722,995.0,0
15922,POL,1723,1006.0,0
15923,POL,1724,1015.0,0
15924,POL,1725,1006.0,0
15925,POL,1726,1004.0,0
15926,POL,1727,996.0,0
15927,POL,1728,983.0,0
15928,POL,1729,977.0,0
15929,POL,1730,971.0,0
15930,POL,1731,958.0,0
15931,POL,1732,953.0,0
15932,POL,1733,953.0,0
15933,POL,1734,956.0,0
15934,POL,1735,955.0,0
15935,POL,1736,947.0,0
15936,POL,1737,940.0,0
15937,POL,1738,939.0,0
15938,POL,1739,934.0,0
15939,POL,1740,931.0,0
15940,POL,1741,931.0,0
15941,POL,1742,947.0,0
15942,POL,1743,999.0,0
15943,POL,1744,1007.0,0
15944,POL,1745,1015.0,0
15945,POL,1746,1023.0,0
15946,POL,1747,1039.0,0
15947,POL,1748,1054.0,0
15948,POL,1749,1065.0,0
15949,POL,1750,1079.0,0
15950,POL,1751,1095.0,0
15951,POL,1752,1105.0,0
15952,POL,1753,1111.0,0
15953,POL,1754,1070.0,0
15954,POL,1755,1070.0,0
15955,POL,1756,1054.0,0
15956,POL,1757,1042.0,0
15957,POL,1758,1036.0,0
15958,POL,1759,1028.0,0
15959,POL,1760,1019.0,0
15960,POL,1761,1011.0,0
15961,POL,1762,1004.0,0
15962,POL,1763,991.0,0
15963,POL,1764,985.0,0
15964,POL,1765,979.0,0
15965,POL,1766,974.0,0
15966,POL,1767,976.0,0
15967,POL,1768,982.0,0
15968,POL,1769,982.0,0
15969,POL,1770,982.0,0
15970,POL,1771,976.0,0
15971,POL,1772,974.0,0
15972,POL,1773,974.0,0
15973,POL,1774,982.0,0
15974,POL,1775,991.0,0
15975,POL,1776,995.0,0
15976,POL,1777,987.0,0
15977,POL,1778,990.0,0
15978,POL,1779,998.0,0
15979,POL,1780,1004.0,0
15980,POL,1781,1003.0,0
15981,POL,1782,1001.0,0
15982,POL,1783,991.0,0
15983,POL,1784,979.0,0
15984,POL,1785,968.0,0
15985,POL,1786,955.0,0
15986,POL,1787,958.0,0
15987,POL,1788,964.0,0
15988,POL,1789,960.0,0
15989,POL,1790,942.0,0
15990,POL,1791,928.0,0
15991,POL,1792,923.0,0
15992,POL,1793,921.0,0
15993,POL,1794,931.0,0
15994,POL,1795,940.0,0
15995,POL,1796,953.0,0
15996,POL,1797,958.0,0
15997,POL,1798,937.0,0
15998,POL,1799,925.0,0
15999,POL,1800,902.0,0
16000,POL,1811,690.0,0
16001,POL,1812,663.0,0
16002,POL,1813,679.0,0
16003,POL,1814,720.0,0
16004,POL,1815,733.0,0
16005,POL,1816,736.0,0
16006,POL,1817,746.0,0
16007,POL,1818,762.0,0
16008,POL,1819,792.0,0
16009,POL,1820,818.0,10426
16010,POL,1821,834.0,0
16011,POL,1822,850.0,0
16012,POL,1823,870.0,0
16013,POL,1824,888.0,0
16014,POL,1825,897.0,0
16015,POL,1826,902.0,0
16016,POL,1827,921.0,0
16017,POL,1828,942.0,0
16018,POL,1829,953.0,0
16019,POL,1830,942.0,0
16020,POL,1831,929.0,0
16021,POL,1832,923.0,0
16022,POL,1833,920.0,0
16023,POL,1834,923.0,0
16024,POL,1835,915.0,0
16025,POL,1836,912.0,0
16026,POL,1837,923.0,0
16027,POL,1838,921.0,0
16028,POL,1839,913.0,0
16029,POL,1840,907.0,0
16030,POL,1841,921.0,0
16031,POL,1842,917.0,0
16032,POL,1843,913.0,0
16033,POL,1844,915.0,0
16034,POL,1845,932.0,0
16035,POL,1846,944.0,0
16036,POL,1847,956.0,0
16037,POL,1848,960.0,0
16038,POL,1849,960.0,0
16039,POL,1850,985.0,13000
16040,POL,1851,1038.0,0
16041,POL,1852,1062.0,0
16042,POL,1853,1108.0,0
16043,POL,1854,1133.0,0
16044,POL,1855,1162.0,0
16045,POL,1856,1159.0,0
16046,POL,1857,1183.0,0
16047,POL,1858,1237.0,0
16048,POL,1859,1296.0,0
16049,POL,1860,1358.0,0
16050,POL,1861,1387.0,0
16051,POL,1862,1376.0,0
16052,POL,1863,1387.0,0
16053,POL,1864,1420.0,0
16054,POL,1865,1446.0,0
16055,POL,1866,1470.0,0
16056,POL,1867,1516.0,0
16057,POL,1868,1556.0,0
16058,POL,1869,1559.0,0
16059,POL,1870,1575.0,16865
16060,POL,1871,1576.0,0
16061,POL,1872,1599.0,0
16062,POL,1873,1653.0,0
16063,POL,1874,1682.0,0
16064,POL,1875,1686.0,0
16065,POL,1876,1733.0,0
16066,POL,1877,1761.0,0
16067,POL,1878,1800.0,0
16068,POL,1879,1835.0,0
16069,POL,1880,1886.0,0
16070,POL,1881,1927.0,0
16071,POL,1882,1978.0,0
16072,POL,1883,2026.0,0
16073,POL,1884,2056.0,0
16074,POL,1885,2083.0,0
16075,POL,1886,2091.0,0
16076,POL,1887,2087.0,0
16077,POL,1888,2120.0,0
16078,POL,1889,2161.0,0
16079,POL,1890,2204.0,22854
16080,POL,1891,2235.0,0
16081,POL,1892,2276.0,0
16082,POL,1893,2311.0,0
16083,POL,1894,2340.0,0
16084,POL,1895,2364.0,0
16085,POL,1896,2415.0,0
16086,POL,1897,2477.0,0
16087,POL,1898,2546.0,0
16088,POL,1899,2630.0,0
16089,POL,1900,2700.0,24750
16090,POL,1910,2694.0,26644
16091,POL,1913,2772.0,26710
16092,POL,1920,3000.0,23968
16093,POL,1921,,24330
16094,POL,1922,,24935
16095,POL,1923,,25569
16096,POL,1924,,25992
16097,POL,1925,,26425
16098,POL,1926,,26815
16099,POL,1927,,27148
16100,POL,1928,,27509
16101,POL,1929,3374.0,27856
16102,POL,1930,3178.0,28204
16103,POL,1931,2906.0,28615
16104,POL,1932,2643.0,29022
16105,POL,1933,2534.0,29421
16106,POL,1934,2539.0,29771
16107,POL,1935,2546.0,30129
16108,POL,1936,2590.0,30471
16109,POL,1937,3052.0,30791
16110,POL,1938,3478.0,31062
16111,POL,1939,,31365
16112,POL,1940,,30021
16113,POL,1946,,23959
16114,POL,1947,,23734
16115,POL,1948,3439.0,23980
16116,POL,1949,3630.0,24410
16117,POL,1950,3900.0,24824
16118,POL,1951,4001.0,25262
16119,POL,1952,4018.0,25731
16120,POL,1953,4173.0,26221
16121,POL,1954,4328.0,26715
16122,POL,1955,4454.0,27221
16123,POL,1956,4565.0,27744
16124,POL,1957,4721.0,28235
16125,POL,1958,4873.0,28693
16126,POL,1959,4935.0,29152
16127,POL,1960,5125.0,29590
16128,POL,1961,5461.0,29979
16129,POL,1962,5325.0,30330
16130,POL,1963,5582.0,30662
16131,POL,1964,5773.0,30976
16132,POL,1965,6036.0,31262
16133,POL,1966,6362.0,31532
16134,POL,1967,6540.0,31785
16135,POL,1968,6881.0,32035
16136,POL,1969,6760.0,32281
16137,POL,1970,7058.0,32526
16138,POL,1971,7503.0,32778
16139,POL,1972,7986.0,33040
16140,POL,1973,8512.0,33331
16141,POL,1974,8928.0,33643
16142,POL,1975,9258.0,33969
16143,POL,1976,9397.0,34299
16144,POL,1977,9483.0,34621
16145,POL,1978,9741.0,34929
16146,POL,1979,9471.0,35257
16147,POL,1980,9149.0,35578
16148,POL,1981,8584.0,35902
16149,POL,1982,8429.0,36227
16150,POL,1983,8764.0,36571
16151,POL,1984,9006.0,36904
16152,POL,1985,9022.0,37226
16153,POL,1986,9240.0,37504
16154,POL,1987,9059.0,37741
16155,POL,1988,9228.0,37867
16156,POL,1989,9060.0,37970
16157,POL,1990,8150.0,38119
16158,POL,1991,7626.0,38255
16159,POL,1992,7874.0,38372
16160,POL,1993,8230.0,38470
16161,POL,1994,8722.0,38551
16162,POL,1995,9408.0,38604
16163,POL,1996,10066.0,38633
16164,POL,1997,10811.0,38658
16165,POL,1998,11413.0,38672
16166,POL,1999,12058.0,38669
16167,POL,2000,12732.0,38658
16168,POL,2001,13018.0,38647
16169,POL,2002,13416.0,38629
16170,POL,2003,14036.0,38603
16171,POL,2004,14906.0,38580
16172,POL,2005,15581.0,38563
16173,POL,2006,16711.0,38539
16174,POL,2007,18067.0,38518
16175,POL,2008,19012.0,38523
16176,POL,2009,19718.0,38477
16177,POL,2010,20609.0,38440
16178,POL,2011,21837.0,38460
16179,POL,2012,22188.0,38460
16180,POL,2013,22510.0,38437
16181,POL,2014,23266.0,38408
16182,POL,2015,24177.0,38383
16183,POL,2016,24838.0,38366
16184,POL,2017,26061.0,38371
16185,POL,2018,27455.0,38371
16186,PRI,1820,,248
16187,PRI,1850,,495
16188,PRI,1870,,645
16189,PRI,1900,,959
16190,PRI,1901,,974
16191,PRI,1902,,990
16192,PRI,1903,,1006
16193,PRI,1904,,1022
16194,PRI,1905,,1039
16195,PRI,1906,,1056
16196,PRI,1907,,1073
16197,PRI,1908,,1090
16198,PRI,1909,,1108
16199,PRI,1910,,1126
16200,PRI,1911,,1144
16201,PRI,1912,,1162
16202,PRI,1913,,1181
16203,PRI,1914,,1199
16204,PRI,1915,,1217
16205,PRI,1916,,1235
16206,PRI,1917,,1254
16207,PRI,1918,,1273
16208,PRI,1919,,1292
16209,PRI,1920,,1312
16210,PRI,1921,,1336
16211,PRI,1922,,1359
16212,PRI,1923,,1383
16213,PRI,1924,,1407
16214,PRI,1925,,1431
16215,PRI,1926,,1455
16216,PRI,1927,,1478
16217,PRI,1928,,1502
16218,PRI,1929,,1526
16219,PRI,1930,,1552
16220,PRI,1931,,1584
16221,PRI,1932,,1615
16222,PRI,1933,,1647
16223,PRI,1934,,1679
16224,PRI,1935,,1710
16225,PRI,1936,,1743
16226,PRI,1937,,1777
16227,PRI,1938,,1810
16228,PRI,1939,,1844
16229,PRI,1940,,1880
16230,PRI,1941,,1935
16231,PRI,1942,,1987
16232,PRI,1943,,2033
16233,PRI,1944,,2062
16234,PRI,1945,,2099
16235,PRI,1946,,2141
16236,PRI,1947,,2162
16237,PRI,1948,,2187
16238,PRI,1949,,2197
16239,PRI,1950,3416.0,2218
16240,PRI,1951,3515.0,2235
16241,PRI,1952,3730.0,2227
16242,PRI,1953,3937.0,2204
16243,PRI,1954,4081.0,2214
16244,PRI,1955,4221.0,2250
16245,PRI,1956,4525.0,2249
16246,PRI,1957,4729.0,2260
16247,PRI,1958,4784.0,2299
16248,PRI,1959,5161.0,2322
16249,PRI,1960,5451.0,2358
16250,PRI,1961,5859.0,2403
16251,PRI,1962,6183.0,2448
16252,PRI,1963,6693.0,2497
16253,PRI,1964,7012.0,2552
16254,PRI,1965,7519.0,2597
16255,PRI,1966,7957.0,2627
16256,PRI,1967,8388.0,2649
16257,PRI,1968,8705.0,2674
16258,PRI,1969,9306.0,2722
16259,PRI,1970,10117.0,2722
16260,PRI,1971,10587.0,2766
16261,PRI,1972,11046.0,2847
16262,PRI,1973,11639.0,2863
16263,PRI,1974,11552.0,2887
16264,PRI,1975,11073.0,2935
16265,PRI,1976,11308.0,3026
16266,PRI,1977,11832.0,3081
16267,PRI,1978,12463.0,3118
16268,PRI,1979,13012.0,3168
16269,PRI,1980,13040.0,3210
16270,PRI,1981,13061.0,3239
16271,PRI,1982,12511.0,3279
16272,PRI,1983,12428.0,3316
16273,PRI,1984,13201.0,3350
16274,PRI,1985,13345.0,3382
16275,PRI,1986,14304.0,3413
16276,PRI,1987,14870.0,3444
16277,PRI,1988,15701.0,3475
16278,PRI,1989,16332.0,3506
16279,PRI,1990,16799.0,3537
16280,PRI,1991,17332.0,3562
16281,PRI,1992,18291.0,3585
16282,PRI,1993,19279.0,3615
16283,PRI,1994,20213.0,3649
16284,PRI,1995,21267.0,3683
16285,PRI,1996,21856.0,3725
16286,PRI,1997,23069.0,3759
16287,PRI,1998,24586.0,3781
16288,PRI,1999,26186.0,3800
16289,PRI,2000,27392.0,3811
16290,PRI,2001,29517.0,3819
16291,PRI,2002,30218.0,3824
16292,PRI,2003,30688.0,3826
16293,PRI,2004,32111.0,3827
16294,PRI,2005,32014.0,3822
16295,PRI,2006,32195.0,3805
16296,PRI,2007,32511.0,3783
16297,PRI,2008,32604.0,3761
16298,PRI,2009,32648.0,3741
16299,PRI,2010,33195.0,3722
16300,PRI,2011,33981.0,3679
16301,PRI,2012,34395.0,3636
16302,PRI,2013,34736.0,3589
16303,PRI,2014,34787.0,3534
16304,PRI,2015,35384.0,3473
16305,PRI,2016,35082.0,3411
16306,PRI,2017,35439.0,3352
16307,PRI,2018,35076.0,3295
16308,PRK,1820,753.0,4345
16309,PRK,1870,758.0,4511
16310,PRK,1911,1074.0,0
16311,PRK,1912,1170.0,0
16312,PRK,1913,1216.0,4897
16313,PRK,1914,1219.0,0
16314,PRK,1915,1286.0,0
16315,PRK,1916,1385.0,0
16316,PRK,1917,1308.0,0
16317,PRK,1918,1382.0,0
16318,PRK,1919,1103.0,0
16319,PRK,1920,1470.0,0
16320,PRK,1921,1440.0,0
16321,PRK,1922,1433.0,0
16322,PRK,1923,1453.0,0
16323,PRK,1924,1403.0,0
16324,PRK,1925,1422.0,0
16325,PRK,1926,1461.0,0
16326,PRK,1927,1594.0,0
