,iso3,year,ideal
97,CAN,1968,1.570104
98,CAN,1969,1.693329
99,CAN,1970,1.589159
100,CAN,1971,1.359894
101,CAN,1972,1.641446
102,CAN,1973,1.404843
103,CAN,1974,1.494651
104,CAN,1975,1.552491
105,CAN,1976,1.690509
106,CAN,1977,1.85455
107,CAN,1978,1.864277
108,CAN,1979,1.882786
109,CAN,1980,1.944384
110,CAN,1981,1.850946
111,CAN,1982,1.733506
112,CAN,1983,1.748592
113,CAN,1984,1.826172
114,CAN,1985,1.805216
115,CAN,1986,1.703057
116,CAN,1987,1.705027
117,CAN,1988,1.581952
118,CAN,1989,1.566686
119,CAN,1990,1.509062
120,CAN,1991,1.496802
121,CAN,1992,1.464083
122,CAN,1993,1.333812
123,CAN,1994,1.408779
124,CAN,1995,1.289214
125,CAN,1996,1.374254
126,CAN,1997,1.225497
127,CAN,1998,1.264086
128,CAN,1999,1.22328
129,CAN,2000,1.147516
130,CAN,2001,1.251071
131,CAN,2002,1.200498
132,CAN,2003,1.176066
133,CAN,2004,1.361408
134,CAN,2005,1.308712
135,CAN,2006,1.447818
136,CAN,2007,1.615402
137,CAN,2008,1.641422
138,CAN,2009,1.624874
139,CAN,2010,1.552702
140,CAN,2011,1.89717
141,CAN,2012,1.955378
142,CAN,2013,1.926089
143,CAN,2014,1.904015
144,CAN,2015,1.7689
145,CAN,2016,1.551961
146,CAN,2017,1.456185
147,CAN,2018,1.361281
148,CAN,2019,1.352102
149,CAN,2020,1.329248
150,CAN,2021,1.3066
151,CAN,2022,1.46702
152,BHS,1973,0.6566752
153,BHS,1974,0.6907917
154,BHS,1975,1.079997
155,BHS,1976,0.7622867
156,BHS,1977,0.5881741
157,BHS,1978,0.5931869
158,BHS,1979,0.1981075
159,BHS,1980,0.2509473
160,BHS,1981,0.1919794
161,BHS,1982,0.1968567
162,BHS,1983,0.3500538
163,BHS,1984,0.3111918
164,BHS,1985,0.3412219
165,BHS,1986,0.3632002
166,BHS,1987,0.181117
167,BHS,1988,0.2173716
168,BHS,1989,0.07660646
169,BHS,1990,0.04762712
170,BHS,1991,-0.2262459
171,BHS,1992,-0.2710698
172,BHS,1993,-0.1546143
173,BHS,1994,0.06801495
174,BHS,1995,0.2816379
175,BHS,1996,0.04658967
176,BHS,1997,-0.0811576
177,BHS,1998,-0.1896051
178,BHS,1999,-0.1917896
179,BHS,2000,-0.3309222
180,BHS,2001,-0.2161398
181,BHS,2002,-0.3378453
182,BHS,2003,-0.2984841
183,BHS,2004,-0.4616146
184,BHS,2005,-0.5288664
185,BHS,2006,-0.184562
186,BHS,2007,-0.1806559
187,BHS,2008,-0.2568642
188,BHS,2009,-0.4283618
189,BHS,2010,-0.3366718
190,BHS,2011,-0.303932
191,BHS,2012,-0.3570239
192,BHS,2013,-0.3273774
193,BHS,2014,-0.3466351
194,BHS,2015,-0.4673623
195,BHS,2016,-0.4956462
196,BHS,2017,-0.5365863
197,BHS,2018,-0.3165705
198,BHS,2019,-0.3393822
199,BHS,2020,-0.267635
200,BHS,2021,-0.3913017
201,BHS,2022,-0.2268932
202,CUB,1946,1.415212
203,CUB,1947,1.051222
204,CUB,1948,0.768039
205,CUB,1949,0.6209548
206,CUB,1950,0.4493944
207,CUB,1951,0.5375959
208,CUB,1952,0.840606
209,CUB,1953,0.9409747
210,CUB,1954,0.749819
211,CUB,1955,1.665989
212,CUB,1956,1.121983
213,CUB,1957,1.077463
214,CUB,1958,1.090181
215,CUB,1959,-0.1744161
216,CUB,1960,-1.934091
217,CUB,1961,-2.135469
218,CUB,1962,-2.19669
219,CUB,1963,-2.650906
220,CUB,1965,-2.317112
221,CUB,1966,-2.089638
222,CUB,1967,-1.391153
223,CUB,1968,-1.386818
224,CUB,1969,-0.03868118
225,CUB,1970,-1.973972
226,CUB,1971,-1.559308
227,CUB,1972,-1.679691
228,CUB,1973,-2.033623
229,CUB,1974,-2.20991
230,CUB,1975,-1.741013
231,CUB,1976,-1.64037
232,CUB,1977,-1.695881
233,CUB,1978,-1.484757
234,CUB,1979,-1.220706
235,CUB,1980,-1.440163
236,CUB,1981,-1.568556
237,CUB,1982,-1.401641
238,CUB,1983,-1.405663
239,CUB,1984,-1.535534
240,CUB,1985,-1.665376
241,CUB,1986,-1.50129
242,CUB,1987,-1.538436
243,CUB,1988,-1.342596
244,CUB,1989,-1.199007
245,CUB,1990,-1.608131
246,CUB,1991,-1.87429
247,CUB,1992,-1.735879
248,CUB,1993,-1.808897
249,CUB,1994,-1.587173
250,CUB,1995,-1.909655
251,CUB,1996,-2.018532
252,CUB,1997,-2.007707
253,CUB,1998,-1.565017
254,CUB,1999,-1.450423
255,CUB,2000,-1.210022
256,CUB,2001,-1.264862
257,CUB,2002,-1.027411
258,CUB,2003,-1.424584
259,CUB,2004,-1.270788
260,CUB,2005,-1.391141
261,CUB,2006,-1.196583
262,CUB,2007,-1.324736
263,CUB,2008,-1.370656
264,CUB,2009,-1.626477
265,CUB,2010,-1.492809
266,CUB,2011,-1.8252
267,CUB,2012,-1.689409
268,CUB,2013,-1.7654
269,CUB,2014,-1.712339
270,CUB,2015,-1.834966
271,CUB,2016,-1.918714
272,CUB,2017,-1.928262
273,CUB,2018,-1.790809
274,CUB,2019,-1.669419
275,CUB,2020,-1.690971
276,CUB,2021,-1.690468
277,CUB,2022,-1.4592
278,HTI,1946,0.9040217
279,HTI,1947,0.4343191
280,HTI,1948,0.6088026
281,HTI,1949,0.4539995
282,HTI,1950,0.7574457
283,HTI,1951,0.4959077
284,HTI,1952,0.2836994
285,HTI,1953,0.7559687
286,HTI,1954,0.4348609
287,HTI,1955,0.3850653
288,HTI,1956,0.4208448
289,HTI,1957,0.09205398
290,HTI,1958,0.7701226
291,HTI,1959,0.8880808
292,HTI,1960,0.7150536
293,HTI,1961,0.524671
294,HTI,1962,0.3076695
295,HTI,1963,0.4297656
296,HTI,1965,0.720766
297,HTI,1966,0.9596174
298,HTI,1967,0.298341
299,HTI,1968,0.4269018
300,HTI,1969,0.09871374
301,HTI,1970,0.7764879
302,HTI,1971,0.9123476
303,HTI,1972,0.6594265
304,HTI,1973,0.4150503
305,HTI,1974,0.7213309
306,HTI,1975,1.271068
307,HTI,1976,1.277052
308,HTI,1977,0.3487423
309,HTI,1978,0.369973
310,HTI,1979,0.157764
311,HTI,1980,0.2580323
312,HTI,1981,0.3239913
313,HTI,1982,0.1590954
314,HTI,1983,0.3671398
315,HTI,1984,0.3160942
316,HTI,1985,0.3102709
317,HTI,1986,0.1317551
318,HTI,1987,0.1086593
319,HTI,1988,-0.04543984
320,HTI,1989,-0.2996899
321,HTI,1990,-0.229088
322,HTI,1991,-0.5898808
323,HTI,1992,-0.4571108
324,HTI,1993,-0.2827268
325,HTI,1994,-0.2041701
326,HTI,1995,-0.185337
327,HTI,1996,-0.1621865
328,HTI,1997,-0.229044
329,HTI,1998,-0.3915625
330,HTI,1999,-0.3884179
331,HTI,2000,-0.4024426
332,HTI,2001,-0.4712265
333,HTI,2002,-0.8077466
334,HTI,2003,-0.8079648
335,HTI,2004,0.4280926
336,HTI,2005,-0.148107
337,HTI,2006,-0.09198756
338,HTI,2007,-0.4423521
339,HTI,2008,-0.2659332
340,HTI,2009,-0.4545991
341,HTI,2010,-0.6296915
342,HTI,2011,-0.1618869
343,HTI,2012,-0.3750285
344,HTI,2013,-0.3249876
345,HTI,2014,-0.3150104
346,HTI,2015,-0.3359413
347,HTI,2016,-0.2828745
348,HTI,2017,-0.2726591
349,HTI,2018,0.06316703
350,HTI,2019,0.1979064
351,HTI,2020,0.1451536
352,HTI,2021,-0.07581535
353,HTI,2022,-0.1618746
354,DOM,1946,1.610257
355,DOM,1947,1.893683
356,DOM,1948,1.557808
357,DOM,1949,1.13368
358,DOM,1950,1.432482
359,DOM,1951,0.7398809
360,DOM,1952,1.098734
361,DOM,1953,1.588181
362,DOM,1954,1.353427
363,DOM,1955,1.454379
364,DOM,1956,1.4229
365,DOM,1957,1.743237
366,DOM,1958,1.86425
367,DOM,1959,1.92352
368,DOM,1960,0.6434359
369,DOM,1961,1.267545
370,DOM,1962,1.181599
371,DOM,1963,1.007767
372,DOM,1965,0.8501509
373,DOM,1966,0.768653
374,DOM,1967,0.7387918
375,DOM,1968,0.3810651
376,DOM,1969,0.6039293
377,DOM,1970,0.8144992
378,DOM,1971,1.0118
379,DOM,1972,0.975835
380,DOM,1973,1.069766
381,DOM,1974,0.870349
382,DOM,1975,0.8717619
383,DOM,1976,0.6580494
384,DOM,1977,0.7041629
385,DOM,1978,0.7447118
386,DOM,1979,0.3085654
387,DOM,1980,0.6517679
388,DOM,1981,0.5262878
389,DOM,1982,0.1176232
390,DOM,1983,0.2646969
391,DOM,1984,0.1968743
392,DOM,1985,0.1394363
393,DOM,1986,0.3006082
394,DOM,1987,0.2470886
395,DOM,1988,0.2743634
396,DOM,1989,0.070682
397,DOM,1990,-0.02385174
398,DOM,1991,-0.007914466
399,DOM,1992,0.3872388
400,DOM,1993,0.3784239
401,DOM,1996,0.001140871
402,DOM,1997,-0.07651609
403,DOM,1998,-0.3211526
404,DOM,1999,-0.3227081
405,DOM,2000,-0.2958572
406,DOM,2001,-0.3305316
407,DOM,2002,-0.3567643
408,DOM,2003,-0.02212487
409,DOM,2004,0.03293916
410,DOM,2005,0.01009345
411,DOM,2006,0.0605661
412,DOM,2007,-0.5265855
413,DOM,2008,-0.4243765
414,DOM,2009,-0.5529032
415,DOM,2010,-0.5626457
416,DOM,2011,-0.5142367
417,DOM,2012,-0.4908107
418,DOM,2013,-0.4087746
419,DOM,2014,-0.5932277
420,DOM,2015,-0.7106284
421,DOM,2016,-0.5062543
422,DOM,2017,-0.6598471
423,DOM,2018,-0.324933
424,DOM,2019,-0.3345457
425,DOM,2020,-0.3662473
426,DOM,2021,-0.1738845
427,DOM,2022,-0.067983
428,JAM,1962,0.4110849
429,JAM,1963,0.6940979
430,JAM,1965,0.1249569
431,JAM,1966,0.178438
432,JAM,1967,0.6814721
433,JAM,1968,0.4819409
434,JAM,1969,0.6524639
435,JAM,1970,0.5339472
436,JAM,1971,0.4422577
437,JAM,1972,0.243434
438,JAM,1973,0.03765181
439,JAM,1974,0.1411075
440,JAM,1975,-0.05497115
441,JAM,1976,-0.1308576
442,JAM,1977,-0.1687341
443,JAM,1978,-0.1082278
444,JAM,1979,-0.1329726
445,JAM,1980,-0.1481472
446,JAM,1981,0.5796404
447,JAM,1982,0.08134261
448,JAM,1983,0.03164557
449,JAM,1984,0.1343846
450,JAM,1985,0.2245729
451,JAM,1986,0.3066501
452,JAM,1987,0.1854843
453,JAM,1988,-0.05120186
454,JAM,1989,-0.004855359
455,JAM,1990,-0.1248387
456,JAM,1991,-0.008153271
457,JAM,1992,-0.1144907
458,JAM,1993,-0.01917579
459,JAM,1994,-0.1143447
460,JAM,1995,-0.04501497
461,JAM,1996,-0.1364862
462,JAM,1997,-0.2180921
463,JAM,1998,-0.2107597
464,JAM,1999,-0.3414027
465,JAM,2000,-0.3332566
466,JAM,2001,-0.4576672
467,JAM,2002,-0.4646219
468,JAM,2003,-0.5626041
469,JAM,2004,-0.5697132
470,JAM,2005,-0.6410008
471,JAM,2006,-0.4767528
472,JAM,2007,-0.5324338
473,JAM,2008,-0.5622542
474,JAM,2009,-0.4563029
475,JAM,2010,-0.5624051
476,JAM,2011,-0.4215374
477,JAM,2012,-0.5557956
478,JAM,2013,-0.495615
479,JAM,2014,-0.5978084
480,JAM,2015,-0.4939362
481,JAM,2016,-0.3942807
482,JAM,2017,-0.5187777
483,JAM,2018,-0.5195863
484,JAM,2019,-0.5165062
485,JAM,2020,-0.4681559
486,JAM,2021,-0.3782571
487,JAM,2022,-0.3585073
488,TTO,1962,0.4011312
489,TTO,1963,0.5747233
490,TTO,1965,0.2559963
491,TTO,1966,0.8477978
492,TTO,1967,0.8751153
493,TTO,1968,0.5094017
494,TTO,1969,0.5369159
495,TTO,1970,0.3514744
496,TTO,1971,0.007565422
497,TTO,1972,-0.1777199
498,TTO,1973,-0.03448529
499,TTO,1974,-0.0274547
500,TTO,1975,-0.04545896
501,TTO,1976,-0.3008727
502,TTO,1977,-0.2725453
503,TTO,1978,-0.006247336
504,TTO,1979,-0.1437484
505,TTO,1980,0.0004612759
506,TTO,1981,-0.2147768
507,TTO,1982,-0.1929309
508,TTO,1983,-0.1219653
509,TTO,1984,-0.2991979
510,TTO,1985,-0.2459808
511,TTO,1986,-0.1397499
512,TTO,1987,-0.2341357
513,TTO,1988,-0.1333483
514,TTO,1989,-0.2274181
515,TTO,1990,-0.5184001
516,TTO,1991,-0.7048674
517,TTO,1992,-0.5085184
518,TTO,1993,-0.4545809
519,TTO,1994,-0.2996621
520,TTO,1995,-0.2545634
521,TTO,1996,-0.1573847
522,TTO,1997,-0.2352078
523,TTO,1998,-0.2239729
524,TTO,1999,-0.3328118
525,TTO,2000,-0.2615015
526,TTO,2001,-0.2661592
527,TTO,2002,-0.4195437
528,TTO,2003,-0.5644133
529,TTO,2004,-0.5689942
530,TTO,2005,-0.5445993
531,TTO,2006,-0.5079194
532,TTO,2007,-0.5285662
533,TTO,2008,-0.5521169
534,TTO,2009,-0.5090766
535,TTO,2010,-0.6534657
536,TTO,2011,-0.6588705
537,TTO,2012,-0.5904495
538,TTO,2013,-0.4577632
539,TTO,2014,-0.4935847
540,TTO,2015,-0.704184
541,TTO,2016,-0.6225598
542,TTO,2017,-0.6853938
543,TTO,2018,-0.6528261
544,TTO,2019,-0.4986769
545,TTO,2020,-0.5002805
546,TTO,2021,-0.4930499
547,TTO,2022,-0.5093624
548,BRB,1966,0.8737004
549,BRB,1967,0.8852967
550,BRB,1968,0.7465232
551,BRB,1969,0.3899554
552,BRB,1970,0.637375
553,BRB,1971,0.8548363
554,BRB,1972,0.6193669
555,BRB,1973,0.7631684
556,BRB,1974,0.8915213
557,BRB,1975,1.082427
558,BRB,1976,0.3238394
559,BRB,1977,0.1066198
560,BRB,1978,-0.1144777
561,BRB,1979,0.02531123
562,BRB,1980,-0.03881207
563,BRB,1981,0.01149233
564,BRB,1982,0.1188005
565,BRB,1983,0.1292584
566,BRB,1984,0.06630815
567,BRB,1985,0.1278612
568,BRB,1986,0.2419613
569,BRB,1987,0.1073628
570,BRB,1988,-0.004319183
571,BRB,1989,-0.1199386
572,BRB,1990,-0.1496034
573,BRB,1991,-0.2597632
574,BRB,1992,-0.3122498
575,BRB,1993,-0.1358194
576,BRB,1994,-0.1574066
577,BRB,1995,0.1683986
578,BRB,1996,0.05795941
579,BRB,1997,-0.1881394
580,BRB,1998,-0.1561182
581,BRB,1999,-0.2451036
582,BRB,2000,-0.3565081
583,BRB,2001,-0.4301938
584,BRB,2002,-0.3227196
585,BRB,2003,-0.4770927
586,BRB,2004,-0.4949765
587,BRB,2005,-0.640678
588,BRB,2006,-0.5869597
589,BRB,2007,-0.6201132
590,BRB,2008,-0.606767
591,BRB,2009,-0.6460015
592,BRB,2010,-0.5935714
593,BRB,2011,-0.3767756
594,BRB,2012,-0.3991264
595,BRB,2013,-0.4882863
596,BRB,2014,-0.4699539
597,BRB,2015,-0.4787257
598,BRB,2016,-0.3885126
599,BRB,2017,-0.4584945
600,BRB,2018,-0.3434848
601,BRB,2019,-0.3016559
602,BRB,2020,-0.263095
603,BRB,2021,-0.3096952
604,BRB,2022,-0.2439076
605,DMA,1982,0.255513
606,DMA,1983,0.4785253
607,DMA,1984,0.4395616
608,DMA,1985,0.509123
609,DMA,1986,0.2796819
610,DMA,1987,0.2882752
611,DMA,1988,0.6197979
612,DMA,1989,0.7481248
613,DMA,1990,0.3471296
614,DMA,1991,0.2965788
615,DMA,1992,0.2360014
616,DMA,1993,0.188033
617,DMA,1994,0.03823342
618,DMA,1995,0.4237012
619,DMA,1996,-0.1267514
620,DMA,1997,-0.3375117
621,DMA,1998,-0.3425627
622,DMA,1999,-0.3989787
623,DMA,2000,-0.232216
624,DMA,2001,-0.4083685
625,DMA,2002,-0.6577441
626,DMA,2003,-0.6815223
627,DMA,2004,-0.5784517
628,DMA,2005,-0.5647086
629,DMA,2006,-0.5630619
630,DMA,2007,-0.5324334
631,DMA,2008,-0.5608068
632,DMA,2009,-0.6574997
633,DMA,2010,-0.5759906
634,DMA,2011,-0.6779499
635,DMA,2012,-0.7188972
636,DMA,2013,-0.3077081
637,DMA,2014,-0.2862192
638,DMA,2015,-0.4558176
639,DMA,2016,-0.4890195
640,DMA,2017,-0.5279621
641,DMA,2018,-0.605953
642,DMA,2019,-0.2331285
643,DMA,2020,-0.6093666
644,DMA,2021,-0.5270913
645,DMA,2022,-0.5671499
646,GRD,1974,0.5495614
647,GRD,1975,0.408478
648,GRD,1976,0.6363828
649,GRD,1977,0.2000257
650,GRD,1978,0.1236485
651,GRD,1979,-0.2446006
652,GRD,1980,-1.140611
653,GRD,1981,-0.9067594
654,GRD,1982,-1.249852
655,GRD,1983,-0.941136
656,GRD,1984,0.4610425
657,GRD,1985,1.22938
658,GRD,1986,0.4213586
659,GRD,1987,0.3573874
660,GRD,1988,0.1724773
661,GRD,1989,0.2363618
662,GRD,1990,-0.01250462
663,GRD,1991,-0.2696769
664,GRD,1992,-0.4109726
665,GRD,1993,-0.2459127
666,GRD,1994,-0.1974639
667,GRD,1995,0.3217622
668,GRD,1996,0.06342757
669,GRD,1997,-0.3155706
670,GRD,1998,-0.2241575
671,GRD,1999,-0.305424
672,GRD,2000,-0.3567015
673,GRD,2001,-0.3225938
674,GRD,2002,-0.4597169
675,GRD,2003,-0.6209357
676,GRD,2004,0.2258595
677,GRD,2005,0.02186932
678,GRD,2006,-0.6450865
679,GRD,2007,-0.2474435
680,GRD,2008,-0.4594114
681,GRD,2009,-0.5120903
682,GRD,2010,0.7664164
683,GRD,2011,-0.4062455
684,GRD,2012,-0.5619785
685,GRD,2013,-0.2620065
686,GRD,2014,-0.5376761
687,GRD,2015,-0.5507279
688,GRD,2016,-0.4712147
689,GRD,2017,-0.5936045
690,GRD,2018,-0.4498487
691,GRD,2019,-0.5681129
692,GRD,2020,-0.643889
693,GRD,2021,-0.6018731
694,GRD,2022,-0.5244584
695,LCA,1979,0.03855679
696,LCA,1980,0.05761127
697,LCA,1981,-0.05582183
698,LCA,1982,0.05616777
699,LCA,1983,0.4966473
700,LCA,1984,0.4219027
701,LCA,1985,0.433282
702,LCA,1986,0.484358
703,LCA,1987,0.1559792
704,LCA,1988,0.003607025
705,LCA,1989,0.2216304
706,LCA,1990,-0.1143138
707,LCA,1991,-0.1150064
708,LCA,1992,0.1046772
709,LCA,1993,-0.2336727
710,LCA,1994,-0.2852517
711,LCA,1995,-0.2166036
712,LCA,1996,-0.2350715
713,LCA,1997,-0.5991947
714,LCA,1998,-0.5681432
715,LCA,1999,-0.8103184
716,LCA,2000,-0.7431294
717,LCA,2001,-0.7883462
718,LCA,2002,-0.8813468
719,LCA,2003,-0.8146775
720,LCA,2004,-0.597774
721,LCA,2005,-0.7260923
722,LCA,2006,-0.8642366
723,LCA,2007,-0.5230455
724,LCA,2008,-0.2466687
725,LCA,2009,-0.2782718
726,LCA,2010,-0.3857451
727,LCA,2011,-0.252791
728,LCA,2012,-0.6396306
729,LCA,2013,-0.6776352
730,LCA,2014,-0.739859
731,LCA,2015,-0.7445539
732,LCA,2016,-0.4674739
733,LCA,2017,-0.542676
734,LCA,2018,-0.5369091
735,LCA,2019,-0.5232456
736,LCA,2020,-0.456931
737,LCA,2021,-0.4881214
738,LCA,2022,-0.4446542
739,VCT,1981,0.1567356
740,VCT,1982,0.1312255
741,VCT,1983,0.3409257
742,VCT,1984,0.1721065
743,VCT,1985,0.4218045
744,VCT,1986,0.4011694
745,VCT,1987,0.187703
746,VCT,1988,0.2222491
747,VCT,1989,0.1866888
748,VCT,1990,0.1263375
749,VCT,1991,0.007599199
750,VCT,1992,0.1575379
751,VCT,1993,-0.1189446
752,VCT,1994,0.01588668
753,VCT,1995,0.1146729
754,VCT,1996,0.02495712
755,VCT,1997,-0.1170767
756,VCT,1998,-0.4295495
757,VCT,1999,-0.0272944
758,VCT,2000,-0.3820631
759,VCT,2001,-0.3829384
760,VCT,2002,0.1204724
761,VCT,2003,0.0005789461
762,VCT,2004,-0.2690608
763,VCT,2005,-0.2939048
764,VCT,2006,-0.4064007
765,VCT,2007,-0.4808763
766,VCT,2008,-0.4948696
767,VCT,2009,-0.6292231
768,VCT,2010,-0.7191409
769,VCT,2011,-0.8052517
770,VCT,2012,-0.715291
771,VCT,2013,-0.6866574
772,VCT,2014,-0.6971801
773,VCT,2015,-0.7030693
774,VCT,2016,-0.5571051
775,VCT,2017,-0.7169914
776,VCT,2018,-0.6643232
777,VCT,2019,-0.6634522
778,VCT,2020,-0.6086025
779,VCT,2021,-0.4998829
780,VCT,2022,-0.4620941
781,ATG,1981,0.0995377
782,ATG,1982,0.01034135
783,ATG,1983,-0.2242954
784,ATG,1984,-0.2732703
785,ATG,1985,0.20322
786,ATG,1986,0.3737591
787,ATG,1987,0.1111676
788,ATG,1988,0.1901782
789,ATG,1989,0.2100069
790,ATG,1990,-0.0487821
791,ATG,1991,-0.1206783
792,ATG,1992,-0.1677715
793,ATG,1993,-0.1027039
794,ATG,1994,-0.1157145
795,ATG,1995,0.2856792
796,ATG,1996,-0.130844
797,ATG,1997,-0.2926124
798,ATG,1998,-0.3995063
799,ATG,1999,-0.4794256
800,ATG,2000,-0.6395818
801,ATG,2001,-0.7434294
802,ATG,2002,-0.4651762
803,ATG,2003,-0.5573459
804,ATG,2004,-0.4488421
805,ATG,2005,-0.5970281
806,ATG,2006,-0.5885356
807,ATG,2007,-0.6280425
808,ATG,2008,-0.5328676
809,ATG,2009,-0.4913111
810,ATG,2010,-0.5683567
811,ATG,2011,-0.5611489
812,ATG,2012,-0.5755429
813,ATG,2013,-0.6732548
814,ATG,2014,-0.6961679
815,ATG,2015,-0.5735572
816,ATG,2016,-0.5586754
817,ATG,2017,-0.5329948
818,ATG,2018,-0.261063
819,ATG,2019,-0.5687824
820,ATG,2020,-0.5559956
821,ATG,2021,-0.4860381
822,ATG,2022,-0.4584003
823,KNA,1983,0.6671493
824,KNA,1984,0.513072
825,KNA,1985,0.7142911
826,KNA,1986,0.4646222
827,KNA,1987,0.1679968
828,KNA,1988,0.1605008
829,KNA,1989,0.2127645
830,KNA,1990,0.1307355
831,KNA,1991,-0.01407361
832,KNA,1992,-0.1064319
833,KNA,1993,-0.108898
834,KNA,1994,-0.09875896
835,KNA,1995,-0.1571484
836,KNA,1996,-0.1280031
837,KNA,1997,-0.4860685
838,KNA,1998,-0.4972977
839,KNA,1999,-0.6758423
840,KNA,2000,-0.6777958
841,KNA,2001,-0.5513561
842,KNA,2002,-0.6306501
843,KNA,2003,-0.5636959
844,KNA,2004,-0.6318849
845,KNA,2005,-0.3837237
846,KNA,2006,-0.6278558
847,KNA,2007,-0.5371075
848,KNA,2008,-0.4214744
849,KNA,2009,-0.4729063
850,KNA,2010,-0.6131699
851,KNA,2011,-0.6670279
852,KNA,2012,-0.5548701
853,KNA,2013,-0.5876656
854,KNA,2014,-0.4961076
855,KNA,2015,-0.6070869
856,KNA,2016,-0.3028896
857,KNA,2017,-0.5433385
858,KNA,2018,-0.5240695
859,KNA,2019,-0.4908912
860,KNA,2020,-0.417461
861,KNA,2021,-0.5559052
862,KNA,2022,-0.4605838
863,MEX,1946,1.113456
864,MEX,1947,0.724723
865,MEX,1948,0.7106085
866,MEX,1949,0.3964285
867,MEX,1950,0.2700795
868,MEX,1951,-0.1301886
869,MEX,1952,0.1595752
870,MEX,1953,-0.1930497
871,MEX,1954,-0.08636027
872,MEX,1955,0.06447191
873,MEX,1956,0.4964821
874,MEX,1957,0.005832255
875,MEX,1958,0.2292132
876,MEX,1959,0.2420108
877,MEX,1960,0.1484569
878,MEX,1961,0.5461301
879,MEX,1962,0.763815
880,MEX,1963,0.5737086
881,MEX,1965,0.784837
882,MEX,1966,0.8236194
883,MEX,1967,0.7414881
884,MEX,1968,0.5131143
885,MEX,1969,0.6608947
886,MEX,1970,0.6307946
887,MEX,1971,0.4104117
888,MEX,1972,0.06760391
889,MEX,1973,0.3126308
890,MEX,1974,0.3858296
891,MEX,1975,0.03842945
892,MEX,1976,0.1191247
893,MEX,1977,0.3141472
894,MEX,1978,0.4068046
895,MEX,1979,0.09074022
896,MEX,1980,-0.1451213
897,MEX,1981,-0.3077969
898,MEX,1982,-0.4069767
899,MEX,1983,-0.393095
900,MEX,1984,-0.6532814
901,MEX,1985,-0.4734879
902,MEX,1986,-0.3819499
903,MEX,1987,-0.4983737
904,MEX,1988,-0.526448
905,MEX,1989,-0.3866006
906,MEX,1990,-0.7960766
907,MEX,1991,-0.7767737
908,MEX,1992,-0.4479087
909,MEX,1993,-0.3448058
910,MEX,1994,-0.6505897
911,MEX,1995,-0.4287905
912,MEX,1996,-0.4142079
913,MEX,1997,-0.4323635
914,MEX,1998,-0.6446391
915,MEX,1999,-0.4795409
916,MEX,2000,-0.4765975
917,MEX,2001,-0.571874
918,MEX,2002,-0.3500483
919,MEX,2003,-0.317852
920,MEX,2004,-0.1526529
921,MEX,2005,-0.1014787
922,MEX,2006,-0.06945331
923,MEX,2007,-0.086852
924,MEX,2008,-0.09057954
925,MEX,2009,-0.1007914
926,MEX,2010,-0.06238655
927,MEX,2011,-0.03409835
928,MEX,2012,-0.07661287
929,MEX,2013,-0.1165915
930,MEX,2014,-0.1304466
931,MEX,2015,-0.2590036
932,MEX,2016,-0.1407909
933,MEX,2017,0.007161101
934,MEX,2018,-0.037028
935,MEX,2019,-0.05354116
936,MEX,2020,-0.02255292
937,MEX,2021,-0.07078025
938,MEX,2022,0.01837425
939,BLZ,1981,0.1439243
940,BLZ,1982,-0.2265973
941,BLZ,1983,0.08369612
942,BLZ,1984,0.2046131
943,BLZ,1985,0.4397475
944,BLZ,1986,0.3662933
945,BLZ,1987,0.3132624
946,BLZ,1988,0.1947308
947,BLZ,1989,0.5713188
948,BLZ,1990,0.005849481
949,BLZ,1991,-0.2668185
950,BLZ,1992,-0.2761984
951,BLZ,1993,0.05647006
952,BLZ,1994,0.0633945
953,BLZ,1995,0.10111
954,BLZ,1996,0.01204234
955,BLZ,1997,-0.1800558
956,BLZ,1998,-0.4575675
957,BLZ,1999,-0.4131829
958,BLZ,2000,-0.3645702
959,BLZ,2001,-0.2820692
960,BLZ,2002,-0.4183083
961,BLZ,2003,-0.5691251
962,BLZ,2004,-0.5062181
963,BLZ,2005,-0.496173
964,BLZ,2006,-0.373166
965,BLZ,2007,-0.3287663
966,BLZ,2008,-0.326913
967,BLZ,2009,-0.4004057
968,BLZ,2010,-0.5694352
969,BLZ,2011,-0.3343791
970,BLZ,2012,-0.4831075
971,BLZ,2013,-0.4777418
972,BLZ,2014,-0.4338615
973,BLZ,2015,-0.5355501
974,BLZ,2016,-0.4326085
975,BLZ,2017,-0.5083373
976,BLZ,2018,-0.3656627
977,BLZ,2019,-0.2448452
978,BLZ,2020,-0.3508752
979,BLZ,2021,-0.4051555
980,BLZ,2022,-0.3907451
981,GTM,1946,0.7045355
982,GTM,1947,0.3534653
983,GTM,1948,0.3121686
984,GTM,1949,0.3664805
985,GTM,1950,0.5312355
986,GTM,1951,-0.2531184
987,GTM,1952,-0.326149
988,GTM,1953,-0.365036
989,GTM,1954,0.3082193
990,GTM,1955,-0.09081115
991,GTM,1956,0.4082917
992,GTM,1957,-0.1860606
993,GTM,1958,0.6449266
994,GTM,1959,0.9223426
995,GTM,1960,0.9324067
996,GTM,1961,1.05112
997,GTM,1962,0.8546013
998,GTM,1963,0.943735
999,GTM,1965,1.159383
1000,GTM,1966,0.5270269
1001,GTM,1967,0.6556088
1002,GTM,1968,0.3016951
1003,GTM,1969,0.6336897
1004,GTM,1970,0.8530034
